x_coord,y_coord,Brightness,Total_Pixel_Count,Pixel_Std,Eccentricity,Area,Error
1516,2261,17.002314496743818,17,1282.9464357849963,0.40563784071208403,17,0.3697128607405602
967,2264,18.898645625566587,30,1646.4912187234202,0.7384852435269252,30,0.29815313775115143
1807,2265,15.62744729821639,25,805.8188382012423,0.541738130398479,25,0.1454211675585463
550,2265,19.65524134505073,19,894.1174326560808,0.5230939946284746,19,0.26655281930612934
741,2271,18.251422019874227,158,20401.738625717444,0.4631413949495501,158,0.654412551137325
1995,2267,14.057507633418512,13,1017.8873584813857,0.795966234215055,13,0.3172858954235728
229,2269,19.733424134865615,39,1159.1672178996673,0.6447245538175297,39,0.1690600973669935
1005,2268,18.5571062032687,24,1532.0136984447045,0.7231366549904283,24,0.34118282077718926
1819,2270,16.832875209306092,83,11827.686972783102,0.3337618933188306,83,0.6729944895518528
2195,2271,19.279131904378698,99,7927.338754242682,0.4118103247138551,99,0.4372243520794899
1788,2284,16.262641672448503,442,45660.44740784403,0.8975479966982822,442,0.45860615576009356
1380,2274,18.226866731964623,37,986.4901888120083,0.6188282891216632,37,0.14014298455103658
858,2279,17.91859793767524,213,11873.384903235117,0.609661252489303,213,0.28002217787631517
815,2274,18.37334497306989,18,944.7058461777768,0.8319458289339934,18,0.2782616693369488
2215,2277,19.007255212798363,64,6101.398845436492,0.3447214684425355,64,0.5145820632397742
935,2275,16.560900280226694,11,339.4209945926267,0.5864045514425217,11,0.14775693937028767
557,2283,19.45245390554862,87,4412.051560156656,0.7382430218827293,87,0.28171470362297835
176,2284,18.15462628338657,57,2865.202873069783,0.5669577477919526,57,0.26138644837850383
223,2302,16.41053807216808,1330,215370.32361532893,0.7657042019168069,1330,0.6499524987282682
838,2289,17.52451362820424,188,28235.756909544085,0.39285064116944207,188,0.7225992578058009
471,2285,19.15953338936627,26,1887.4703649854282,0.6069422823616629,26,0.4000514566947393
1206,2288,15.086430746325998,10,458.80278987817854,0.83766489378317,10,0.19996234336901053
590,2295,19.851086597601267,54,2625.417205071581,0.5920811998341089,54,0.27674759741456467
522,2295,17.527013921714143,22,840.3069096939159,0.6064103070482847,22,0.1931803633882195
850,2298,17.35390027460222,16,998.2602053072135,0.6427968775285465,16,0.31236964335825246
299,2298,15.305790845486712,21,1259.7555822397164,0.3454335696943115,21,0.2646529518254562
149,2305,19.002741714336764,71,1678.666449123002,0.6074601305222436,71,0.1291494360501518
497,2307,13.676122327619488,77,5294.065007559612,0.6182830493361886,77,0.26785600105716567
620,2308,18.72351504916229,48,2365.499088458924,0.7495250019662468,48,0.2647731474233776
1032,2307,19.105630657663724,15,715.4175160158032,0.6898591042223657,15,0.2629417853340738
1019,2311,19.097429717264333,32,1432.0958199436238,0.6391435758446888,32,0.24603146101870596
1994,2311,17.831696626704606,56,3188.3297239418994,0.6036182267507305,56,0.2906284997762869
515,2312,17.983561132014096,24,1110.8992853639893,0.4716572624300534,24,0.23991743977247595
1074,2312,19.97001146885956,10,340.587727318528,0.7420857593213124,10,0.19663315468932688
447,2318,16.462861932192283,108,9267.58047386189,0.3640345795417509,108,0.39856244017593756
915,2317,16.45943790591047,44,2829.3765922595826,0.6599538366283032,44,0.3031897677912315
944,2317,18.830226339663135,42,1731.430470426954,0.9135620838627977,42,0.22349500373274397
1546,2318,18.90030409346055,35,1615.4862792259632,0.7294004310097448,35,0.2511055712503296
2021,2316,13.742694089031552,10,630.0,0.4690415759823429,10,0.24987437663684026
310,2321,20.24686263227273,70,2095.5852526252443,0.6631277644724007,70,0.17430664682732386
371,2319,18.07240645841002,29,828.1176454590076,0.5507450860203772,29,0.1489043527293018
1963,2321,12.850548151188704,39,1005.6709680553976,0.9443228827458132,39,0.09552880405703927
1037,2321,17.1571599859271,38,1615.5151490084827,0.7580734509194949,38,0.20972799539366974
702,2323,18.354377366393255,52,2358.096966151975,0.7137324907499721,52,0.23909206283863138
398,2335,17.14613701933418,28,643.9177758385121,0.9301802113020351,28,0.11393090709352308
1870,2334,14.02939577002259,21,870.0874405454954,0.7726558967844689,21,0.16764820438854522
1333,2335,13.260238878471112,25,702.5667228100119,0.7653894178470789,25,0.10756497601345523
952,2337,19.920435549840462,10,574.543296888929,0.7511895328648518,10,0.33027884212820724
1029,2337,18.56649173663397,21,526.7019707447415,0.8542246343223618,21,0.1345414092166236
2288,2343,19.204855930116913,54,1663.1650458753857,0.8151983526898857,54,0.1701859799769987
1378,2342,17.704071114093026,53,2096.4395387811787,0.7093582086538214,53,0.20127719458231222
161,2341,16.0555392724824,15,563.5601121442148,0.7175333502938724,15,0.17427985502014764
1391,2341,19.775793664716435,28,863.842861749704,0.5108815558874888,28,0.17593386398249547
1725,2343,16.454072135240242,13,760.1774940664891,0.6845871915575433,13,0.27780156186465677
1759,2343,18.022387023700357,10,719.4442299441979,0.4760496214554902,10,0.3742885039553839
864,2346,18.736164089248366,12,564.8869110027441,0.7926656708244161,12,0.2547922159035136
1062,2348,17.247178349055847,12,1021.3009133235687,0.6549365972579985,12,0.4236509452149025
1385,2354,17.366839466382643,161,23923.922845828736,0.48213230008316105,161,0.7121201269522095
1475,2349,17.990049293589244,13,486.5042554105199,0.47180048715297446,13,0.19436454666613778
382,2355,18.64982943989159,35,1223.5311893975452,0.5221536510822425,35,0.18782016920169156
1738,2356,18.04820008065092,60,5920.278475056914,0.37451541081283624,60,0.5053866913769935
2228,2356,18.13468301093676,36,2564.6095652598315,0.8373600509359308,36,0.3707737931120522
472,2357,16.38118942117174,10,382.23029707232786,0.8167192468930904,10,0.18074031980061048
1200,2358,17.783563260843437,53,2746.8497118092655,0.5383929709799505,53,0.2643045970024328
1222,2359,12.215287910679686,16,923.9859306288164,0.7150917246099181,16,0.2034675902806515
1992,2361,19.592370479428062,32,3584.295988667091,0.40022682978784535,32,0.627192430965316
436,2364,20.121982559888906,49,3614.599716709535,0.5695762900350485,49,0.4242866369972037
865,2364,19.701262518036955,28,925.950972828277,0.5895037900226769,28,0.1878433114814559
1802,2366,16.84385118532059,59,5041.254113175712,0.47682424110415367,59,0.41008047670424075
579,2365,17.261009755254193,29,1516.2535969531891,0.5534017731704157,29,0.2599659113826497
755,2367,13.2436631502667,86,1553.403510424109,0.6577673881233298,86,0.06885193903720153
1535,2376,18.448599871936537,416,7548.981266256,0.8662758402722309,416,0.09493733576234588
1041,2368,16.971655857401615,46,2639.256676301615,0.42893643083914773,46,0.2792257430916961
20,2369,17.702409248413396,26,1378.6194964442984,0.7241523760206711,26,0.2699834781500826
788,2369,18.106966992753573,26,1154.5959102544628,0.5283835154845551,26,0.23191265418644907
1463,2369,18.50952133412602,14,635.3931773287454,0.7053006306475534,14,0.24253621437636946
1491,2371,18.909568589553366,32,2187.6584764023382,0.5374172078432194,32,0.3715737576240924
260,2383,14.307913977845741,514,126776.61128710763,0.44671496292584695,514,0.8890712016635012
310,2386,16.881231653704518,394,18769.18398811427,0.7065002224141466,394,0.22361210096789552
2140,2376,17.002399417021813,10,643.117407632541,0.2852297603896472,10,0.31555289843611034
841,2377,17.544418358878566,11,595.57597651488,0.6594781210486524,11,0.274166511767283
118,2379,15.361623734275677,44,1729.8112327148435,0.7210370520510588,44,0.17348394466504105
326,2379,14.555541011950542,16,653.7153432496441,0.6619808787917645,16,0.17180998318608068
1385,2381,19.66916282162255,20,654.5227268781429,0.8267863545944927,20,0.18573860349461244
803,2385,13.607585500565786,61,2987.703006588248,0.3900530825082134,61,0.19096646725090563
640,2384,18.085874143440737,20,835.3891308845239,0.7862453931068965,20,0.21806657547774902
705,2386,17.79509535987922,68,4223.238561179877,0.3757419346154497,68,0.3156890402575612
2071,2387,17.006672219924166,57,2423.9989699798816,0.619707374915479,57,0.20762084029050715
2165,2385,17.142041921689206,16,944.5360964515862,0.4703682930142418,16,0.2917715272542802
679,2386,19.53352507403335,32,1615.7307750674306,0.7465129291566611,32,0.28397953542143095
848,2385,19.573778654448578,11,605.211526439754,0.7490558365224652,11,0.3110810235459336
1765,2388,18.679479139978447,17,936.3479080151196,0.6826018301990937,17,0.29668534621700143
2052,2393,19.622348395989874,77,3157.247830636363,0.8705406556010687,77,0.23037392591617623
1439,2396,14.454688901405117,41,1163.9948443272694,0.5777793937460037,41,0.11823574761837612
2161,2398,18.46328610849362,75,3407.5122238306867,0.6120232089482253,75,0.23985190069032883
2273,2397,18.22387204259532,10,608.6049621881176,0.9035891233605033,10,0.32042349787383195
1906,2398,18.23752575593358,24,867.2173731090851,0.8148507007254328,24,0.19006067629718199
357,2400,18.998978894747392,29,1010.0682215219022,0.831287829208114,29,0.19080551650956654
814,2400,16.8707334894317,40,2137.801148376527,0.6262457342257213,40,0.2588977827938397
1454,2400,18.55801728729564,15,906.0291876583719,0.6731281180704116,15,0.3236282422742468
1680,2401,17.501177265775553,10,392.55572852781046,0.8745544541163482,10,0.19848575366656676
615,2403,16.716108749942393,21,1165.4318051765222,0.6693574461920185,21,0.2674778921379084
873,2411,19.153925882423643,172,5800.909174885703,0.8867016800015313,172,0.18400691641358852
1269,2405,17.109128270192205,25,1632.2548820573338,0.718178957750183,25,0.3213742493615012
1723,2406,18.203893729279123,19,835.6993190140543,0.7550566471354212,19,0.23114763493068108
442,2411,17.689044176034113,141,1758.7156765503962,0.8627378755018111,141,0.06347114173708886
1046,2407,18.42750870409172,11,367.4796896619588,0.7174069776343619,11,0.1780068129915007
1222,2407,19.391599387467167,18,627.162924074226,0.47381838971264034,18,0.19506772165527667
1734,2409,16.083274417631213,29,1271.848299720911,0.18884557342550884,29,0.20312283622470664
404,2411,15.528528336812384,79,2967.75816526205,0.45954353148060817,79,0.16710087263934675
1806,2411,16.146617821684835,46,4799.787329882262,0.4768097481331374,46,0.48043152882560725
1648,2419,18.512245053405533,384,9540.51197511367,0.8780684615757977,384,0.13004727630453458
1166,2412,18.621245886944777,25,1779.366179289693,0.5864757232804434,25,0.3810872857574453
1204,2413,17.073381748502005,12,353.16033500695147,0.6928616760579125,12,0.14531356866059042
1373,2414,19.08230603522459,51,1642.9102749305912,0.7254565145802262,51,0.17684979384584432
2198,2416,17.373799241007674,32,1090.7995920424612,0.308648551588411,32,0.17066507982708468
461,2415,17.239252526159518,10,193.9071942966532,0.7888408703550568,10,0.09664667194168737
945,2415,19.380559075672394,10,341.9064199455751,0.6807065440430319,10,0.1915735514211707
1246,2420,18.651555996944055,189,10465.62657484751,0.7137143536559858,189,0.29102825908623514
1985,2425,16.072512236030313,272,42261.05719077715,0.5594171160227097,272,0.6744989566421914
2249,2418,18.485584854073153,52,3011.2953040650173,0.7240256557781094,52,0.3071101362932311
649,2419,18.11833207353789,43,1894.434078011937,0.6372235850048279,43,0.2295580965800809
726,2418,16.85032272236534,15,758.7709360098958,0.5091750772173157,15,0.24630671259546444
1581,2417,19.151754426008115,10,770.7788269017254,0.7325487390334128,10,0.42648042092821953
1401,2419,16.830379308263524,33,813.5672336751435,0.5013105634787701,33,0.1197998629481988
502,2427,15.230150984432349,203,3084.8922144481476,0.8208948845724424,203,0.06639398878921655
1022,2422,18.866692621829007,13,566.4171628463106,0.7427133835923383,13,0.23733356668553993
2089,2422,14.359881548313625,10,878.0091115700338,0.6741998624632421,10,0.3635660440175832
658,2428,17.066721462760313,33,837.2963617673457,0.7575512559586532,33,0.12497620090838704
1724,2427,18.765249274457922,17,653.9208337003837,0.5988152816790042,17,0.20850232698671342
2293,2430,17.664775131572295,12,1164.7603473104098,0.7140380016367178,12,0.49426418798429994
607,2434,18.569614464408872,44,2103.513147566107,0.44810149221379747,44,0.255031751605269
1172,2435,12.890094983698708,56,3557.7268417645896,0.4819776114190599,56,0.23445639761143963
329,2438,16.90235123127576,85,4855.987493072028,0.5110267526532962,85,0.27529979701610885
1435,2441,19.203419240794577,182,5034.169472225538,0.522705441754606,182,0.15147824879756405
1929,2442,19.048188198749155,174,10705.52603811113,0.5497539948743557,174,0.3312102876484531
2224,2436,18.375688095799525,31,2109.4850459790314,0.6978879111966055,31,0.3591450102626098
515,2437,18.223309088242626,22,790.9613357874983,0.7199331050794767,22,0.18904510267954838
1723,2441,18.273807711071154,52,2932.3486557797414,0.579527385845764,52,0.29529369724869375
1613,2439,16.02395769127268,12,689.7563982225093,0.788819464689829,12,0.265975871553414
2257,2442,17.92889911786162,66,3262.5462431942187,0.4538396193367869,66,0.2534275336166282
501,2443,18.6759161960954,45,2168.080450422948,0.6201187935745199,45,0.2585757177792719
301,2444,18.349005075929497,47,3016.473557100757,0.2644319805717989,47,0.3373084971793023
980,2455,19.34506466384941,512,21719.60474146404,0.813076905438695,512,0.22638353305359443
1257,2442,17.46173036237966,16,838.1527307120106,0.637074076333202,16,0.26398984462816266
2057,2443,15.814925332573285,23,738.0810965632231,0.6042051179342712,23,0.14651124539080954
575,2445,16.398841241821607,43,2257.0746896543333,0.48603722033969543,43,0.247196072386015
802,2443,20.071836811218418,10,302.65491900843114,0.6831300510639732,10,0.17558356391842758
1598,2446,18.77145347939405,63,1325.0669677928745,0.5868511334777498,63,0.11360169964789557
1905,2443,18.60277247437627,12,670.9756577800222,0.6860864285729369,12,0.300431017823831
2159,2444,18.08484359457705,13,1250.75125353719,0.6571511656211267,13,0.5008334247617852
476,2445,18.013458467009315,16,1015.504800579495,0.6829867340931863,16,0.32967044312801524
407,2445,18.06057586454272,22,985.2213746284605,0.6673868722179049,22,0.2329867671377779
1385,2445,18.95096574268993,10,518.5556864985668,0.5919965243332456,10,0.28386524886655884
1503,2448,14.595848886505042,41,2157.4849305293037,0.3765015400004535,41,0.22059153523486238
813,2449,13.90630977214808,25,990.321160028402,0.763933682585083,25,0.1588396210614287
618,2451,18.027005214437825,64,971.9089121896918,0.7332771057786938,64,0.07892129777794771
900,2460,13.951573208508439,550,112319.03655154708,0.6057567714576066,550,0.7270916797743708
2002,2451,18.930514609319687,30,1285.7380068358489,0.568537535637226,30,0.23386225700359936
1879,2456,17.951585171800737,213,45816.5018910577,0.332002580025245,213,1.035713629424458
1904,2455,18.659404254506295,141,6333.176397633106,0.47747417028145206,141,0.2381882689324538
2127,2455,17.255603724898513,62,3413.151707522535,0.17296051511006783,62,0.2721349646430103
1277,2463,18.08477289309296,177,4046.2989695070237,0.8684433253415327,177,0.11799980314298482
1617,2455,18.427340438116218,15,854.0101482613269,0.7114065027400788,15,0.30278279441303657
1944,2460,19.861922834545,44,1258.6949656405739,0.7053607334286289,44,0.16381156688256948
2202,2460,17.265442703502647,26,1372.581250761072,0.4841354398113702,26,0.26226162770351463
2121,2463,19.994348715405533,15,497.8174587358525,0.8941698773510691,15,0.1918310148318777
1590,2471,18.360622800042453,414,7955.024703047227,0.8517182903710663,414,0.09974745981852629
687,2467,19.397075181104135,47,2819.912381572607,0.6615711551370282,47,0.3336406706568153
832,2467,19.0763884164578,20,999.737465537828,0.5146148212393826,20,0.27503757094770337
1493,2471,18.202321684241376,61,3519.9908993066,0.37348318051904345,61,0.30057047340492393
364,2471,18.666335437718914,22,842.4678427784067,0.6762805252784577,22,0.20638057887074698
616,2479,15.256967543340807,164,4781.429256475697,0.6206957999063601,164,0.1269761973982188
42,2477,18.898449755794836,36,1639.27490745824,0.733016108127722,36,0.24745003414274241
462,2476,18.643826862016986,12,722.2649560006817,0.816496580927726,12,0.32385239990810544
804,2478,15.413217321828954,31,1503.4473047389956,0.6678134867920267,31,0.2153200587232988
1289,2483,19.00556741610242,78,2469.8274567283447,0.6395967284292646,78,0.17262159415943007
1657,2478,17.971682004836453,13,413.528617098942,0.5081397159034496,13,0.16521363195878352
953,2481,15.209760722572923,24,1044.2966798547027,0.6505034753197553,24,0.1908157451221452
478,2485,16.517461475896937,65,3568.4932925113117,0.5868744873121904,65,0.2592381095231176
1133,2482,18.003984988911945,16,499.84372557830517,0.657211495036435,16,0.16257504303417328
20,2487,19.607084619552857,104,3026.7000944161055,0.6695689755151227,104,0.16344367751583685
145,2485,18.529876669961197,20,1548.7414245121747,0.8369528050450684,20,0.41306332531911183
52,2487,16.64692446609127,31,1325.9202525525554,0.5361601069138844,31,0.20495565483966655
1744,2489,17.791060040134745,26,1503.6494067639364,0.4659843578586992,26,0.29604502810940525
1467,2490,18.297198825652053,20,1044.7368089619508,0.5740862637032682,20,0.27568550331060554
963,2493,16.627822609505746,66,5902.470455998083,0.5062585390865179,66,0.4233226151100287
1410,2490,17.764716092721194,10,788.7331614684398,0.7471328681605977,10,0.40476126430370213
1963,2491,18.90548934119777,28,1756.794390534147,0.534533883679914,28,0.34117863361259965
1041,2493,15.340440587985597,37,805.233066996181,0.8207360982205882,37,0.09639421932418504
2086,2494,16.540531748444064,77,4967.3547205276145,0.5746636274267904,77,0.3041237792904646
1787,2494,17.807704980851625,40,2213.2992906518543,0.625555378113838,40,0.282874701630313
1862,2492,17.931803500109265,13,849.0161378718685,0.6994300900339097,13,0.3380418445442641
439,2499,16.25735390792194,207,5735.351925533851,0.6946207676468791,207,0.12788980882688183
723,2493,17.691494517602337,10,440.00000000000006,0.6674891124623149,10,0.22505659730961688
1350,2498,16.80859060833246,48,2794.998012322887,0.37703779601191006,48,0.28075907381874576
1575,2496,16.98862162449869,26,1509.7170470423182,0.7094184577211932,26,0.2841853461153609
1910,2503,18.705148046002467,139,7549.251360755046,0.7570942996111217,139,0.28790489269443176
243,2502,18.990035867540236,13,760.177494066489,0.6411375403687012,13,0.32043235173513307
1729,2506,18.753207874603575,36,857.5733780647764,0.9100009526382657,36,0.1289220469647819
2152,2510,18.743061822537157,415,19564.12003198522,0.8831788204921758,415,0.24410428977323578
485,2505,17.57547638893922,20,665.5824516917495,0.7181309408797827,20,0.1688012794314664
1890,2506,11.80312892020731,17,785.5529425860082,0.28394698119029865,17,0.15746183436911326
1209,2507,19.33097366882317,16,872.115782164272,0.6936562703465484,16,0.30409724600340315
2272,2508,18.79402331087598,30,1292.783388232108,0.73050615693184,30,0.23326677868572238
556,2510,16.99827356857651,37,1836.195609683163,0.6064663225743328,37,0.24268651436357344
586,2509,15.675160443064375,12,334.99585403736296,0.3418689931384897,12,0.12645972834498215
2070,2511,17.338547425842144,69,4317.708732146273,0.6277778658901848,69,0.3095486680447845
30,2512,17.91003522701394,48,2326.5638408510426,0.8023939684596071,48,0.2493258999050957
1743,2513,18.143056579376527,23,743.846844817146,0.6350614134070791,23,0.16938381414381162
1079,2515,16.231941866287038,15,618.4568609764864,0.43761694987455035,15,0.1931755886269496
388,2526,12.300478514926994,413,13535.112337405966,0.7791181407584793,413,0.11276803483616697
358,2516,16.64422429271005,10,399.49968710876357,0.6123724356957946,10,0.1918343545411617
659,2536,18.02489409675348,651,13880.002140774039,0.8272308834037437,651,0.10786431793878612
1087,2517,17.95231549606308,30,1438.1469558660087,0.6534121598953645,30,0.24756983565779966
1209,2529,17.91778251026141,596,39537.54199221236,0.5735731780367848,596,0.3264148844372739
1161,2521,15.229851655606996,91,1885.9512133747155,0.16280068631019204,91,0.0907775947808176
2103,2519,16.140405590819682,18,603.8968107422752,0.8709024456699903,18,0.15652523542495494
864,2522,17.35967250849498,78,2219.7624864800196,0.25507297707100235,78,0.14184927983426032
1133,2532,17.061616911373847,272,16363.65559898116,0.8070458324313075,272,0.28730713702764227
697,2537,16.54716038298401,612,15522.439707496122,0.7171747684019291,612,0.11848288800210058
1189,2527,17.621907275304487,17,727.5593175498705,0.6096406438025632,17,0.21775876541175043
618,2530,19.43768916406831,20,1214.1251994749143,0.7238162396714578,20,0.34018203121711044
1348,2530,18.173892991432957,15,630.5553108173779,0.681013030065453,15,0.22056016983226076
2143,2531,18.342955082092995,31,1701.5693313485806,0.8631712857666777,31,0.2896875881866481
474,2533,17.13846233023697,107,4326.496798565262,0.6736708205098036,107,0.19774202534022145
727,2533,19.184921754523806,20,885.0282481367474,0.5515301962739753,20,0.244893451762462
1378,2536,14.169879029862567,79,4566.91283447432,0.624240009131079,79,0.2340605849450151
2125,2534,18.009447280169447,34,2074.513742166098,0.3943994502115562,34,0.31577438086064635
1267,2533,15.66633912353825,27,785.0104627403364,0.7553715591220695,27,0.13145746394894656
1643,2535,17.337109574537266,54,1977.598306463776,0.762940270800687,54,0.18255111963145548
1809,2544,14.518297970052753,241,6713.523788830611,0.8623738339294241,241,0.11508554324141698
2111,2538,18.25626948424403,33,1550.7100183674565,0.603539759739563,33,0.24693561037657918
1425,2540,16.42502184642008,23,838.1950181603379,0.7212891468980839,23,0.17278978230661327
167,2543,14.327314701452687,30,1128.420725320717,0.8179635541613549,30,0.15539445258853724
502,2544,17.503864813850996,34,1288.4803688452746,0.4962657722061342,34,0.19109314448513048
1937,2548,18.40929744226942,91,3780.390361599786,0.5152973829228694,91,0.21856348943234472
729,2549,14.850191437612345,45,1644.8437953529542,0.6560980264031727,45,0.1562209894405766
1001,2567,19.627896583664096,873,44890.14793948113,0.7475502465708308,873,0.27285809798173316
1,2551,13.661176176551347,12,1771.749762867833,0.8777040837458504,12,0.5808400482661932
988,2551,19.464413400680066,43,1242.3263650054557,0.8700229424748849,43,0.16219274357618835
1732,2551,17.809591591589907,12,537.6776192312846,0.661560889245719,12,0.23040395578661643
1226,2553,18.03161135528238,16,804.6495743489834,0.5127897968540643,16,0.2616001370617215
552,2557,15.367827380316355,75,3781.1579649038144,0.16509751290651953,75,0.2214319903298152
1782,2557,17.216909952588946,46,3065.2058279152848,0.5983058153569705,46,0.32879991480139503
1179,2565,14.52268455284514,303,44755.619105476,0.2950405099391629,303,0.581900963523176
2044,2557,15.240968526367068,20,1056.4563407921787,0.7145688521824596,20,0.2320289627272461
304,2561,17.403667297142626,58,3129.9918513150246,0.6604114050021501,58,0.2689510063348188
620,2560,18.439512104916442,33,1157.6550821622986,0.8127713446665199,33,0.1865634932778338
923,2559,18.089084851144463,23,1018.4498395180624,0.8278979899919904,23,0.23092903422887165
1032,2561,16.442972376929195,12,704.8936089935842,0.6865276679713735,12,0.27905492094270934
1529,2561,16.641737715030352,12,731.9589393462511,0.9016345541023667,12,0.2930325167016796
1735,2567,17.126619027426386,162,26130.622901269544,0.4645269381888528,162,0.7603657390176999
53,2565,16.083972376779943,35,1053.7551897855592,0.7510797663646145,35,0.13964841359523625
482,2565,15.641813700351307,62,2868.8647607736307,0.6709931694836431,62,0.20733647575000025
1542,2567,16.58637248375859,71,2853.393209318117,0.46667100541093504,71,0.19123976212891555
2093,2569,16.769359356789547,43,2531.510450214595,0.3014909038290395,43,0.28283858203712814
572,2576,19.282022291875364,206,4901.382343135239,0.5921206015388567,206,0.13065218370014653
874,2577,14.580043015102124,244,8220.016763440262,0.5932192374523377,244,0.13899649400667283
1233,2569,16.6658935552657,14,424.02348799016653,0.5931951015721905,14,0.14579596277649268
56,2580,15.553739772687457,242,35949.52297035839,0.30878514697382853,242,0.6289752079429963
1867,2574,16.45438328935013,20,1237.5277774660253,0.5541826944657842,20,0.2935341335953579
757,2578,14.898243626850295,43,2064.2413818211603,0.20173874651408782,43,0.20542644256741713
1410,2580,15.793857264416255,88,1953.477178992111,0.6760611514740535,88,0.10082495297232374
1613,2578,19.001021893765245,45,1575.998997304939,0.900240409882052,45,0.19169595204234716
1224,2579,14.061931534711146,13,1047.0019186952236,0.49858112887631556,13,0.3268843094450142
483,2580,15.705855957883863,10,258.65034312755125,0.7522766553743284,10,0.1174727460923211
1136,2580,16.391189844075427,31,1160.0710445071243,0.46536940781638647,31,0.17676481540857425
1330,2579,15.645063113735748,11,304.78281116800383,0.7434273300038963,11,0.12529485552474512
2093,2587,13.329352105328951,185,15192.633792353965,0.5523693007317372,185,0.304734966586719
2188,2583,16.77850491922233,24,1271.420629322439,0.626615588455583,24,0.2561267068098703
225,2585,16.404724459608033,32,1600.927465564883,0.5041333580225615,32,0.2362865184475702
392,2588,15.834699005828949,29,2111.5896711619675,0.532504139550453,29,0.3314438483625964
195,2589,19.707343323136207,12,568.379763499331,0.8363196160242089,12,0.2696109165071073
1593,2593,15.66998045647707,79,2138.9685993027288,0.7142077246414236,79,0.12191364369743422
1827,2591,19.21094078027675,22,737.4290832972089,0.8044786679282202,22,0.1857490225110984
1145,2595,16.73314245520927,53,2529.2957776131043,0.4163535523449516,53,0.2291610484666456
2032,2594,14.560552395828303,64,4812.599177143651,0.39409836198525233,64,0.3118354470281036
1728,2595,14.735225253104897,22,353.2903191240553,0.7869121356158151,22,0.06840662319856859
1049,2594,15.760553684618175,17,724.3658484170421,0.6887486152765709,17,0.19375457114966876
2268,2595,15.571186417646455,34,3713.499408195897,0.6878335587071506,34,0.48519900605695915
2074,2596,17.42264618023343,28,2311.2634586974727,0.5326506947594843,28,0.4131610181214461
1635,2597,18.966821331693616,35,3182.280019490582,0.5321064635877428,35,0.493086534843281
1546,2599,17.26711907257152,33,1355.1113996339247,0.32952744245869314,33,0.20425704366491523
939,2601,15.968134134109985,12,432.69183285823897,0.8895576507742595,12,0.16637645024596076
1868,2609,16.307708916703618,92,6450.463048105278,0.4523262785539976,92,0.32538053687541724
1843,2610,18.54026592537141,121,8877.921371385937,0.5248504206363931,121,0.3840432648305121
2055,2610,19.85227788936506,85,6003.972156905765,0.5573567599486218,85,0.3991377938849853
695,2608,18.254454832011245,17,1315.1236341159643,0.7712376726457711,17,0.40655148141372316
1100,2609,14.62113038306848,20,907.4552330556038,0.7068716713180708,20,0.19145497582002824
1237,2613,14.977236830428732,79,1908.1723232260188,0.28350653439624396,79,0.10400927594659444
1810,2631,17.642103158467666,1059,8376.482150501179,0.6974977991921166,1059,0.03966913713782413
1165,2611,18.91867269318348,13,295.12809374232114,0.8312153015879109,13,0.12422256898289419
1583,2614,14.207396202800618,54,2397.0267648454533,0.4987134450404777,54,0.18127456635213604
1602,2615,19.051490681747804,59,2946.8069768488303,0.24158326481347797,59,0.27243554726451036
359,2613,16.694837082697255,12,203.4425935955617,0.8135887568243007,12,0.08186956939110279
524,2616,15.659220938432613,25,880.8541309433701,0.684977475686701,25,0.1591568717948594
940,2623,16.45790080835298,135,3082.348168717506,0.6294995452138117,135,0.10767352260077466
1648,2622,15.86722249174401,42,1179.4657501522936,0.8984549410068544,42,0.1284839623988782
2059,2619,20.139726054821192,25,1540.8776719778891,0.5144496511902688,25,0.35724972023145213
550,2621,16.32818743071703,36,1277.2553279746012,0.6559704741872806,36,0.16687549023445683
476,2624,17.2546541513774,80,3558.823541565387,0.6436474743156623,80,0.21975074577180762
1186,2621,15.865320900461231,22,814.0806303599618,0.6096961734297954,22,0.16943002019559958
597,2624,17.20389070354829,62,4594.855287085893,0.2695967647338355,62,0.3633084913165919
788,2623,18.89076018061275,53,1088.4683095740347,0.806215875673407,53,0.11185270058020709
2094,2623,15.391717439616812,17,733.6687918902995,0.6450979480080723,17,0.19174799190111594
109,2635,17.000875201370224,260,9475.571043353173,0.8371410121728469,260,0.17434892379480776
1008,2629,15.680211229531649,57,1196.2545426237355,0.6698956138967623,57,0.09486145119061244
1706,2628,12.958049583010387,22,723.5701203119601,0.5676300509575266,22,0.12299372305314264
1845,2629,18.811466413134806,35,2682.4387320161495,0.6269448782542224,35,0.41313066850562224
1441,2630,16.333270424104054,19,483.2943277157472,0.6729045278604523,19,0.12007205361894781
483,2646,15.803714588658304,628,22405.540985809963,0.5880726167963232,628,0.15479675890781133
28,2635,15.112532010616542,48,1362.570079747175,0.577064921239419,48,0.12344958122639454
979,2633,18.0330386533794,10,696.8500556073737,0.8143530603474799,10,0.3632095493490189
355,2634,17.39248910611166,15,564.2694391866354,0.87761685477197,15,0.1891828605514167
1332,2634,17.062200038534428,12,404.83192671637056,0.49681404732144735,12,0.16639341191992738
161,2637,16.311700652730494,31,778.6965816575282,0.5733892825096525,31,0.11826690446277567
521,2639,17.16495419866956,38,1062.131474299703,0.5933743822901658,38,0.13825416215577413
973,2640,17.723869792653062,45,1033.1397668165612,0.48999051836284674,45,0.117397770840826
