x_coord,y_coord,Brightness,Total_Pixel_Count,Eccentricity,Area
1671,975,100977.55555555556,309,0.4346327016180351,309
1668,1911,289.75,16,0.6106716931810675,16
1675,1956,8311.45173745173,109,0.4351033823705265,109
1679,347,460.5833333333321,20,0.7289358816449958,20
1683,619,3904.5703125,78,0.4746420031577052,78
1681,837,370.79599999999846,17,0.7780402925724454,17
1685,2088,5849.14453125,95,0.5366445155806904,95
1684,456,2652.046875,61,0.6461253535524814,61
1684,704,736.5354330708651,32,0.5841360061503107,32
1693,2219,-7078.2578125,205,0.8282795390708451,205
1687,925,543.3199999999997,28,0.6754779088022655,28
1686,984,-332.0,15,0.8980525953582346,15
1687,1741,1018.4401544401553,27,0.7495200959012468,27
1690,268,398.92885375494006,16,0.7309446127244856,16
1695,21,682.3705179282915,23,0.5827910471354778,23
1699,1989,795.1935483870984,29,0.7624756124728305,29
1701,742,1400.53125,38,0.7265997876642267,38
1699,1637,340.8846153846134,12,0.8204352442950354,12
1709,114,1060.240310077519,38,0.6417579132592344,38
1709,1100,298.94861660079187,14,0.7319574849569898,14
1709,1620,370.8853754940719,13,0.7352614716933625,13
1718,981,21119.85490196079,204,0.49924228553817285,204
1715,445,5784.6417910447635,106,0.7934439496108653,106
1716,1466,1871.0233463034965,57,0.5197935533668402,57
1717,1846,929.7906976744198,33,0.524612660982302,33
1723,1523,10274.395348837206,115,0.531593389411148,115
1722,2186,1232.252918287937,35,0.5292874960486144,35
1723,156,1625.4330708661437,42,0.5023369448870797,42
1724,233,624.8661417322837,29,0.16718748133641348,29
1725,1789,2987.8976377952786,62,0.7580233747838293,62
1726,847,1042.6935483870984,40,0.5910045205485455,40
1728,1406,11894.2421875,132,0.5042059922171102,132
1727,1194,1707.0627450980392,47,0.3205515916172194,47
1730,547,3567.2191235059727,69,0.6274838008998823,69
1737,1834,836.2890625,35,0.5916300161326135,35
1744,503,4088.7716535433137,76,0.5180273861532099,76
1749,1704,4662.795454545456,94,0.6848664005491538,94
1747,1873,3349.281368821292,57,0.6383929976270029,57
1746,1154,361.7619047619046,16,0.7599121879928228,16
1747,1971,238.359375,12,0.22645540682891924,12
1754,381,2020.5135135135133,52,0.6148209832094499,52
1756,202,931.2270916334674,40,0.7051602709516377,40
1761,491,3544.16796875,140,0.43814129463519713,140
1758,765,931.1653543307111,32,0.5664148098689253,32
1761,1090,2827.5098814229277,58,0.3884877915387684,58
1761,1208,1356.777777777781,43,0.8674181490721254,43
1764,907,2081.4000000000087,56,0.8648361750363058,56
1763,1490,1178.98418972332,51,0.5865552173006124,51
1763,1982,594.0313725490196,24,0.6290670943932991,24
1767,132,9000.80079681275,100,0.6329215192048953,100
1763,1235,325.23505976095475,12,0.7810711360278461,12
1769,1788,17691.46456692912,188,0.3965241173754758,188
1764,148,506.57647058823204,18,0.8954018511352829,18
1765,334,253.53600000000006,13,0.6454011201128874,13
1766,737,408.387351778656,22,0.6071397131524268,22
1767,344,600.6129032258032,24,0.7683185385333102,24
1772,687,1306.4400000000023,34,0.6786056757718423,34
1777,418,19274.697674418625,155,0.5373010489582521,155
1776,1271,215.2972972972966,13,0.7064364859266209,13
1781,173,4756.936507936509,65,0.7349877719347929,65
1783,209,7303.50588235294,114,0.7618541465152411,114
1781,1223,854.775999999998,36,0.4842223460047555,36
1781,1790,181.08235294117912,29,0.7492400228575731,29
1783,722,724.4063745019957,36,0.5202252419834156,36
1782,1320,4780.968503937007,12,0.645460725553083,12
1787,1388,7896.95199999999,120,0.5080387230367593,120
1802,943,72871.73015873018,1297,0.655812801950588,1297
1785,520,-3089.573643410855,20,0.7580407446001969,20
1791,2268,2897.2283464566863,59,0.390800053138514,59
1787,2060,-3200.9527559055095,11,0.7560515867722126,11
1807,546,1724625.3531746033,1269,0.3985986784415406,1269
1793,2052,3016.458167330682,75,0.6385872895835044,75
1794,2249,5705.5,85,0.6830165244515738,85
1793,1186,3050.375,86,0.7634045566272282,86
1791,2025,275.4382470119526,22,0.6178917834714448,22
1794,1776,3264.9069767441833,60,0.538147778155973,60
1796,2221,2697.5555555555475,80,0.5323941835129673,80
1800,642,4599.937007874018,103,0.6870253335484018,103
1797,2278,-5167.190476190473,16,0.8966892703811913,16
1803,2037,26693.100000000006,221,0.6649338466248009,221
1799,571,191.02380952380918,13,0.7667826721549619,13
1802,1909,3768.3463035019377,94,0.33582007928631874,94
1805,287,738.2039999999979,35,0.6005677797102905,35
1804,84,-3060.03125,11,0.8559450839498502,11
1809,1891,6658.254901960783,115,0.4582068810225543,115
1807,1017,623.16796875,24,0.6691574747372783,24
1808,2270,-11520.511811023622,11,0.8163695857794149,11
1808,746,193.140625,10,0.7682033212692433,10
1809,1736,81.6319999999996,10,0.49434753388894637,10
1809,1579,426.83333333333576,13,0.7072479663044531,13
1813,1337,356.4645669291349,17,0.5475885897759629,17
1818,86,803.6798418972357,21,0.5239735657840187,21
1825,1776,106948.23643410846,498,0.7672285507743132,498
1819,17,266.1968503936987,16,0.5892999531852219,16
1820,1132,367.28740157480206,18,0.43027051737044797,18
1820,1734,1056.2519379844962,36,0.445527482789882,36
1822,290,300.4822134387359,16,0.7839934521109481,16
1831,1699,-25347.927999999956,290,0.6827863206190709,290
1825,1914,1507.9066147859921,51,0.3073003855394008,51
1824,1343,257.92156862745105,17,0.6064580634294093,17
1831,243,7875.6932270916295,126,0.5830558852324047,126
1825,1502,536.9516129032272,23,0.6827398296224816,23
1834,2122,11516.08560311282,241,0.7679247439642489,241
1825,2201,754.0551181102346,27,0.6776022813714231,27
1830,1929,3629.3307692307717,83,0.3276388208967024,83
1828,494,542.8203125,24,0.7131764910931784,24
1829,301,968.2403100775191,31,0.5965281290495725,31
1834,469,20998.44274809159,185,0.37660578936905587,185
1833,13,4869.738589211629,127,0.509647070585149,127
1829,1965,447.3960784313749,20,0.6534471803737542,20
1831,2286,1579.6774193548408,33,0.7486864075182121,33
1835,1016,774.4470588235272,30,0.4795528660890831,30
1841,2238,1901.8125,50,0.6052047033903213,50
1844,243,1411.8780487804906,51,0.47112158032158136,51
1851,1845,35978.75,227,0.4094293646831843,227
1845,569,248.90625,10,0.6692955883548496,10
1846,753,507.0433070866129,24,0.4841366892831479,24
1847,2189,368.40157480314883,18,0.5354295476615365,18
1849,858,645.2834645669282,25,0.7731227117393232,25
1851,1989,829.6588235294112,28,0.5811992035054734,28
1854,2272,575.5681818181838,22,0.7885990101344964,22
1855,217,332.75590551181085,17,0.6350056656353537,17
1860,1910,-17786.455999999976,69,0.922741211052396,69
1860,2231,8446.343873517792,110,0.5907194427214219,110
1861,820,9688.326693227093,99,0.5084338359136571,99
1861,1617,611.5589353612158,23,0.656600973919962,23
1864,1809,800.7061068702315,32,0.7460757706874144,32
1863,2173,729.2209302325609,30,0.6203057467357085,30
1868,405,2197.1882352941175,72,0.8325018066596411,72
1865,1023,1274.4015748031525,51,0.6209051873069542,51
1864,1320,14323.714285714286,31,0.7422497839907918,31
1870,2286,16092.940711462463,154,0.522478470859792,154
1865,911,365.38339920948783,11,0.8468413944019118,11
1870,2258,3652.8725099601434,72,0.8364022080696997,72
1879,1530,76543.31818181818,407,0.3656993991670497,407
1872,2052,440.76470588235316,20,0.6935296093586366,20
1878,2217,29562.74409448821,281,0.8067232435071352,281
1879,214,9979.031746031746,209,0.46176743969329664,209
1877,2242,2305.522088353413,38,0.6812979478915311,38
1881,1118,6773.086614173226,91,0.5152468595822184,91
1881,1218,3221.69140625,63,0.4800801271435922,63
1881,867,413.8267716535411,22,0.7492793288211711,22
1882,1609,672.542635658916,28,0.31839025420930306,28
1881,2079,447.5,19,0.6719612200937124,19
1884,1837,866.2079999999987,33,0.483811794261957,33
1887,2202,458.60629921259897,14,0.7171466840963011,14
1892,80,-1029.625,51,0.7542135800436165,51
1893,877,911.3953488372135,42,0.5646770490783183,42
1897,797,1238.3929961089525,37,0.6487699046326535,37
1903,1977,535.2125984251979,14,0.8573860311337047,14
1912,1034,15738.200000000012,236,0.4758329257074456,236
1907,802,510.81496062991937,24,0.48266511942579193,24
1906,1288,5203.324110671936,16,0.6722989825634339,16
1909,1342,567.9215686274474,19,0.88937597060264,19
1909,80,-6334.501992031874,14,0.8249772419310906,14
1913,247,976.2868525896411,37,0.6700254935235789,37
1926,2175,-113082.98412698414,173,0.958276133198255,173
1916,1509,3520.9880478087725,82,0.724316079762541,82
1915,1591,1404.8604651162823,46,0.6799694097006314,46
1917,1276,1636.8359375,39,0.5417903303477065,39
1919,186,2231.063492063491,59,0.3920076216139907,59
1917,1072,188.77952755905426,11,0.7463307334734736,11
1917,1415,193.13385826771628,10,0.7834494900427696,10
1920,467,1618.0592885375445,42,0.5338953864628326,42
1919,967,408.4352941176476,19,0.5964611617767744,19
1918,2222,530.2857142857138,13,0.8421160592685427,13
1923,1526,5821.830708661422,69,0.38783642481172176,69
1924,564,584.3913043478242,33,0.48981925581084856,33
1929,1573,2795.75,61,0.5577266836068725,61
1937,2100,33506.0625,291,0.3467132447992994,291
1930,1405,735.248031496063,27,0.3697689585330541,27
1932,539,883.5217391304323,28,0.7911452607735441,28
1933,353,394.39370078740103,20,0.6230427638217856,20
1936,486,232.04347826087178,17,0.6000625160259897,17
1938,626,340.7391304347839,18,0.6481114978200625,18
1940,1670,1073.34375,38,0.6772535040594856,38
1943,2252,2747.0511811023607,67,0.22096517994138107,67
1942,884,95.14785992217367,76,0.8847321693110954,76
1941,2236,-2603.7061068702315,16,0.49207102790552126,16
1942,1543,633.8661417322837,27,0.2977348200534371,27
1942,296,422.71264367816184,20,0.46514834480483513,20
1946,810,643.6141732283468,26,0.6918570516403464,26
1948,1508,470.62109375,17,0.7535498519601683,17
1950,2029,685.7239999999983,32,0.5467788325409556,32
1950,1835,151.44223107569633,13,0.5483428396229967,13
1954,2050,208.95348837209167,10,0.6860250145324615,10
1962,1826,17631.21259842519,175,0.45310058454970403,175
1960,1348,-3223.708661417324,11,0.4865000235299856,11
1961,2040,809.7529411764699,27,0.726583623162205,27
1962,2167,5962.984496124031,100,0.35422659600711925,100
1961,1868,150.26356589147326,15,0.3770233471993231,15
1963,1545,982.9362549800826,35,0.3448248164914542,35
1962,2016,488.379446640316,18,0.7467165292917376,18
1970,1876,15146.08494208494,165,0.7410167713289548,165
1965,2273,318.90551181102273,12,0.5190761643655838,12
1968,1467,2385.57086614173,61,0.8103046218323698,61
1967,1694,1019.7058823529369,37,0.5276036660172891,37
1971,1249,5605.158730158728,120,0.425833926317249,120
1967,1748,303.6640926640921,14,0.6292889820590859,14
1978,2069,19298.53937007874,185,0.7226971752886577,185
1971,2245,-2911.8294573643398,15,0.6129112741048275,15
1973,632,1347.7109375,44,0.6195324032385757,44
1977,366,1554.9199999999983,58,0.5870568888817924,58
1976,752,349.0748031496041,22,0.4029204293203123,22
1976,953,700.9377431906614,23,0.7837653689363222,23
1977,1021,387.86328125,16,0.742801487570957,16
1979,1590,1643.076923076922,66,0.5266521999021854,66
1983,882,31973.221343873505,185,0.41127587201983873,185
1986,1670,28619.724409448798,324,0.24417745547429576,324
1985,11,11738.861111111095,187,0.6661156987700289,187
1984,1845,10577.341176470567,129,0.491859506144288,129
1981,1936,686.8571428571413,27,0.4150314611431274,27
1981,2293,811.0155038759694,23,0.6234312021103716,23
1984,160,931.21875,25,0.44396745033069457,25
1984,1712,286.314960629923,12,0.6909276074884403,12
1989,306,-2811.643137254905,28,0.6927389644639299,28
1986,1551,690.2749003984063,24,0.788097850133392,24
1990,1471,464.8977272727243,23,0.700923491082398,23
1991,282,486.0423076923071,23,0.601636010117456,23
1992,639,262.581027667984,11,0.799739375611355,11
1992,965,599.4664031620559,23,0.5915036880642418,23
1994,1487,532.4055118110227,20,0.5242966935960685,20
1999,516,5019.905511811026,112,0.7794277509178177,112
1998,1265,494.01550387596944,20,0.6088586987056287,20
1999,853,309.8880308880307,19,0.44622584327971115,19
2001,949,1400.9150579150592,39,0.3223955054514783,39
2005,1618,7754.691699604737,113,0.4823863330441447,113
2003,30,-2924.2964426877443,13,0.5190998994145049,13
2005,342,3310.4166666666715,70,0.5046910728880021,70
2003,2266,-2723.258964143428,20,0.4120441678659608,20
2004,51,659.2400000000016,20,0.8063019697771517,20
2008,570,3181.188235294132,110,0.6462850157874278,110
2005,1917,1285.984375,32,0.7785994251812568,32
2008,2303,1008.8757396449691,13,0.6914461199464152,13
2010,1581,697.2277992277996,29,0.5583276588711832,29
2011,1235,353.1789883268466,16,0.8146560334580881,16
2018,81,3389.420233463039,85,0.6272276361004298,85
2018,2293,-3401.015936254975,42,0.7747261471821986,42
2022,358,3074.20703125,88,0.6372963989598625,88
2021,1588,2162.4901185770723,66,0.30004600878291227,66
2019,1623,899.1363636363676,36,0.7316964501757067,36
2019,50,532.1785714285725,16,0.7480436091211308,16
2019,666,393.8139534883703,14,0.8410874500686271,14
2030,1838,74782.75298804778,488,0.5678771596087776,488
2024,2276,5249.70229007634,100,0.6812949739415934,100
2022,1063,505.88235294117476,20,0.6483670565910243,20
2024,1612,2152.9446640316164,69,0.3911722005953636,69
2022,2079,843.234375,28,0.576429577828076,28
2025,266,747.9682539682544,29,0.6996405024259428,29
2029,818,-2392.2734375,32,0.8940790452952243,32
2030,1131,5224.451361867701,110,0.18719160960386982,110
2026,1763,166.0546875,10,0.4424984101985226,10
2030,2306,-9466.722222222226,17,0.8456363281131579,17
2029,1474,185.28286852589736,12,0.5907030891845739,12
2031,1901,330.36470588235534,13,0.8245255220978613,13
2036,103,1086.7764705882364,39,0.6445321763838123,39
2040,892,3533.2400000000052,73,0.22073767226537933,73
2037,1438,834.8244274809185,32,0.7327810216490486,32
2039,1648,427.30555555555475,21,0.516673513409968,21
2043,708,1300.2292490118562,54,0.4925265901070192,54
2046,4,2413.4402515723195,72,0.61068331997229,72
2042,1425,1083.296875,31,0.5464353908091445,31
2043,55,1069.5059760956137,40,0.5872513730072239,40
2050,1999,26229.87984496125,264,0.36130141933325277,264
2049,767,6395.579150579157,119,0.6168690828074515,119
2048,2186,697.6465863453814,25,0.6845227743263392,25
2051,162,2853.8267716535483,74,0.2599530875961039,74
2048,1413,158.14173228346408,11,0.8031023790593156,11
2049,1903,404.4685039370088,16,0.6078826954908881,16
2050,285,-9739.803921568622,13,0.9280981143228256,13
2055,909,8049.474903474911,133,0.5901402906711983,133
2053,573,1194.5747126436763,39,0.6571565655551346,39
2052,1233,215.984375,12,0.47389533045614113,12
2054,2105,573.6220472440946,27,0.5217524249246065,27
2054,498,649.406976744187,23,0.6898276843638288,23
2056,871,-12404.4094488189,40,0.9277541130244827,40
2057,1451,737.4803149606305,33,0.673230088233781,33
2060,1865,2249.7286821705493,61,0.7292756124703305,61
2062,810,584.4023904382484,31,0.696603105935781,31
2061,323,449.70817120622814,11,0.7934553500765441,11
2063,1916,371.6482213438758,12,0.7449639195879396,12
2067,757,2216.4193548386975,70,0.6982251705188254,70
2065,793,563.039370078739,24,0.6959489220680739,24
2066,582,587.1782945736486,32,0.4728062516201157,32
2065,1462,258.7254901960787,18,0.46443455315878157,18
2068,485,5295.5196850393695,77,0.5775426089593032,77
2070,1584,3906.8320000000094,95,0.34131541427429335,95
2068,909,1005.2160000000003,33,0.3797897961648236,33
2068,1595,160.5992217898838,19,0.3487748339522835,19
2068,175,128.23529411764684,12,0.35805743701971643,12
2070,2217,660.1274131274113,32,0.43358845498422827,32
2072,234,1005.389961389963,39,0.7258737353802176,39
2073,1214,441.47410358565685,24,0.6112850843764486,24
2074,1365,1149.760000000002,37,0.569778514000772,37
2074,29,338.59200000000055,13,0.7252182179776752,13
2079,2040,36213.77042801556,243,0.7448194915996504,243
2074,725,261.5411764705859,15,0.6129241807189101,15
2090,232,24505.5294117647,232,0.5958706124470129,232
2086,1944,1518.5846153846142,47,0.6737034761625788,47
2085,2196,792.7391304347839,26,0.7581876576727069,26
2086,453,611.329411764702,29,0.6349420188763697,29
2088,890,618.588932806324,33,0.40343832337029706,33
2092,1501,47328.976095617545,219,0.5044101607726861,219
2095,593,34043.83011583012,326,0.39510749329262457,326
2090,1609,2216.1904761904734,57,0.7579360119778847,57
2091,1222,977.7364341085267,36,0.42727650129906386,36
2090,497,463.25,23,0.7749140647545546,23
2091,1188,528.1259541984728,23,0.6518578448555434,23
2097,286,2478.9762845849764,55,0.717955277440092,55
2099,503,1747.7559055118109,50,0.47129107920076724,50
2097,841,514.7200000000012,24,0.7613984061280937,24
2098,2043,437.72549019607686,30,0.5871612175442454,30
2101,1104,717.1290322580644,28,0.5538248413070291,28
2102,1638,3327.9763779527566,48,0.5074259972862243,48
2105,1771,2594.80078125,65,0.5748795873268766,65
2107,1289,18467.123999999996,55,0.5236185276831434,55
2111,1918,11212.511811023636,175,0.768879147725136,175
2109,921,269.0625,10,0.8015084617971495,10
2112,2037,2049.7716535433137,60,0.7779415750404625,60
2111,2180,655.3671875,11,0.774355193179076,11
2118,1070,9879.42519685041,147,0.7546703400030023,147
2132,574,1447326.3858267716,1168,0.3863483179430345,1168
2120,483,306.64122137404775,16,0.5854203046891415,16
2124,1937,6529.9302325581375,113,0.7032972151793286,113
2147,2169,320180.71764705866,1704,0.5791292761111975,1704
2122,2222,2932.0156862745134,51,0.5247893972835974,51
2121,1623,442.8494208494212,13,0.4175631381707138,13
2127,1276,9569.173913043473,112,0.5160626127247943,112
2124,1743,381.0157480314956,13,0.725585666670824,13
2125,2073,782.3913043478242,41,0.3555694480242557,41
2128,207,5169.412451361859,121,0.6755877313751218,121
2126,874,615.25390625,25,0.7226098320271802,25
2129,8,1301.8666666666686,32,0.668148678954576,32
2137,1065,37321.629921259824,267,0.8153340068425313,267
2141,1516,13109.911999999953,224,0.8096764715113438,224
2133,1685,840.596078431372,33,0.5558447474960121,33
2134,711,1088.1872509960158,38,0.7822852130980484,38
2135,469,407.8125,22,0.6655139637336451,22
2139,2229,1141.417322834648,32,0.7216184842820136,32
2143,226,3065.175298804781,66,0.6790089975272414,66
2141,526,311.6484375,17,0.4649295855183466,17
2145,2135,17885.423529411783,164,0.7694083646652755,164
2142,2251,550.1519999999982,21,0.552809496970391,21
2143,1901,237.75,12,0.637117961029452,12
2146,451,1314.1640625,44,0.5681225810701146,44
2147,2048,1509.6097560975613,40,0.4739166329797896,40
2171,316,2220671.5118110236,1472,0.31741886192009044,1472
2153,707,226.64031620553214,13,0.7468963966887611,13
2156,17,529.3571428571449,17,0.6825880492993162,17
2156,1386,493.4653846153851,15,0.8656750360130295,15
2158,1539,606.8139534883703,25,0.512037661621023,25
2162,2295,7196.876033057852,88,0.6974114588689103,88
2165,2224,3932.5333333333256,68,0.8303832054329114,68
2195,2241,116278.09448818886,1687,0.6219736246049936,1687
2173,1583,1652.3307086614222,48,0.45967725326912845,48
2176,164,4504.771653543314,112,0.30384101728998913,112
2176,19,-5799.0,23,0.8829582946001707,23
2182,2288,39612.03187250998,270,0.7149828029528844,270
2177,705,232.70078740157624,19,0.4659394394806386,19
2179,1570,722.2568093385198,24,0.6727103734820741,24
2181,1267,1282.8666666666613,45,0.6786537051539715,45
2182,1112,650.9140625,22,0.6038104166558533,22
2182,847,-3219.9377431906614,10,0.869882568269744,10
2191,874,178530.4308300395,423,0.364897932232825,423
2186,1428,604.8638132295746,24,0.8268043936603856,24
2188,1614,1069.625,46,0.7233633077274066,46
2188,268,264.4251968503959,10,0.8744746321952062,10
2191,1778,2949.7250996015937,51,0.5501578370692399,51
2196,719,18789.641434262943,183,0.6472656389723808,183
2192,1638,145.6614173228354,13,0.5081397159034495,13
2195,1032,1442.8127490039915,45,0.7308315894534089,45
2203,1154,314710.7011952191,523,0.38226173523983425,523
2196,1424,267.47199999999793,13,0.6603065841217702,13
2201,1623,6216.903225806454,118,0.6623887499203648,118
2199,1499,343.0583657587558,18,0.6739381422231114,18
2202,1819,628.8837209302328,23,0.6180129909855349,23
2208,721,154.49027237354312,32,0.6604902684104317,32
2210,1229,5600.586206896551,98,0.46900892742337436,98
2211,1986,22232.66279069768,62,0.520590080147347,62
2207,2097,244.36470588235352,10,0.24253562503633277,10
2213,100,4342.41860465116,99,0.6121425981403489,99
2210,652,483.77075098814385,26,0.654847824020699,26
2212,2136,1105.5,32,0.38405109907944635,32
2226,542,362976.5059760958,758,0.8181531286429979,758
2214,793,429.6220472440946,12,0.8469339307503364,12
2215,1206,285.0,20,0.22742941307367076,20
2219,208,2749.8503937007918,66,0.5320079420416313,66
2222,1187,669.1472868217061,28,0.5163160598365659,28
2223,2267,1298.9681274900395,26,0.5475689662689792,26
2225,494,1137.157480314956,32,0.7209713022521583,32
2229,1039,11706.442748091606,130,0.3627793799067477,130
2226,965,1266.7479999999996,35,0.8524828489722657,35
2226,1147,558.3040000000001,20,0.7376258868953449,20
2239,1749,89379.4334600761,528,0.766696550487149,528
2246,665,148849.34630350198,688,0.5889783897965198,688
2240,1001,1976.4824902723776,67,0.538223271081796,67
2240,2228,3071.3228346456744,83,0.715199790039858,83
2240,1487,238.42352941176432,10,0.8388606660462288,10
2242,466,925.5669291338563,37,0.7711896707951812,37
2248,807,6361.521400778234,138,0.8586273887358109,138
2243,1323,8057.818897637793,14,0.8506603549388951,14
2245,1630,2440.9921875,50,0.6157257848069773,50
2245,704,257.74015748031525,15,0.728381800671459,15
2247,930,1805.3396226415061,60,0.46774953144185816,60
2252,80,4405.148594377504,124,0.5901884588926709,124
2250,2289,2361.21875,68,0.553896676715164,68
2253,271,-4764.670634920651,181,0.7228624853041791,181
2247,838,194.6614173228354,11,0.8263930655598618,11
2249,1523,4102.681274900402,82,0.5586663904515555,82
2248,1182,507.2972972972966,16,0.7464084690734772,16
2251,1569,1408.7558139534885,51,0.5223488695567313,51
2253,243,1101.60546875,46,0.48166374670722856,46
2253,1262,226.20472440944832,16,0.32568989506094065,16
2254,1804,1853.8031496062977,39,0.34842442935298373,39
2258,707,665.2352941176505,29,0.4672237770780235,29
2258,1938,4799.1377952755865,76,0.5727008865289648,76
2256,2264,533.9039999999986,14,0.5506254473987027,14
2259,512,182.29133858267778,10,0.7225363821493087,10
2263,921,2954.854901960789,86,0.5139265337293503,86
2265,2147,6788.5806451613025,100,0.8086019935165794,100
2262,527,362.0078740157478,24,0.6318067095538253,24
2264,1191,7232.768339768343,90,0.4159919396449677,90
2261,1516,308.75,17,0.40563784071208403,17
2264,967,850.0436507936538,30,0.7384852435269252,30
2265,1807,337.22310756972,25,0.541738130398479,25
2265,550,279.73517786561206,19,0.5230939946284746,19
2271,741,19523.901185770752,158,0.4631413949495501,158
2267,1995,296.421875,13,0.795966234215055,13
2269,229,1101.576470588232,39,0.6447245538175297,39
2268,1005,647.53125,24,0.7231366549904283,24
2270,1819,7998.341176470582,83,0.3337618933188306,83
2271,2195,6250.149606299208,99,0.4118103247138551,99
2284,1788,-205845.61278195493,442,0.8975479966982822,442
2274,1380,1069.3125,37,0.6188282891216632,37
2279,858,19928.81600000002,213,0.609661252489303,213
2274,815,447.0592885375481,18,0.8319458289339934,18
2277,2215,4087.586614173226,64,0.3447214684425355,64
2275,935,197.40711462450417,11,0.5864045514425217,11
2283,557,4045.7882352941233,87,0.7382430218827293,87
2284,176,2559.967741935485,57,0.5669577477919526,57
2302,223,688172.3913043477,1330,0.7657042019168069,1330
2289,838,29503.301587301597,188,0.39285064116944207,188
2285,471,638.7272727272721,26,0.6069422823616629,26
2288,1206,246.1280000000006,10,0.83766489378317,10
2295,590,1770.359375,54,0.5920811998341089,54
2295,522,660.9802371541518,22,0.6064103070482847,22
2298,850,-99.79681274900577,16,0.6427968775285465,16
2298,299,450.2071713147416,21,0.3454335696943115,21
2305,149,1988.130434782608,71,0.6074601305222436,71
2307,497,3973.5714285714203,77,0.6182830493361886,77
2308,620,1726.9215686274547,48,0.7495250019662468,48
2307,1032,175.40157480314883,15,0.6898591042223657,15
2311,1019,781.6949806949851,32,0.6391435758446888,32
2311,1994,2033.3858267716496,56,0.6036182267507305,56
2312,515,402.65338645418524,24,0.4716572624300534,24
2312,1074,200.8571428571413,10,0.7420857593213124,10
2318,447,7320.980392156853,108,0.3640345795417509,108
2317,915,1448.7578125,44,0.6599538366283032,44
2317,944,-15335.826923076922,42,0.9135620838627977,42
2318,1546,1003.9328063241119,35,0.7294004310097448,35
2316,2021,163.25581395348854,10,0.4690415759823429,10
2321,310,1895.5359999999928,70,0.6631277644724007,70
2319,371,473.4488188976393,29,0.5507450860203772,29
2321,1963,-36066.16666666666,39,0.9443228827458132,39
2321,1037,1033.1440000000002,38,0.7580734509194949,38
2323,702,1782.5675675675593,52,0.7137324907499721,52
2335,398,-16211.447470817133,28,0.9301802113020351,28
2334,1870,480.0560000000005,21,0.7726558967844689,21
2335,1333,542.494023904379,25,0.7653894178470789,25
2337,952,194.4032258064508,10,0.7511895328648518,10
2337,1029,655.94140625,21,0.8542246343223618,21
2343,2288,-4350.565217391311,54,0.8151983526898857,54
2342,1378,513.390625,53,0.7093582086538214,53
2341,161,319.58203125,15,0.7175333502938724,15
2341,1391,26.596837944664003,28,0.5108815558874888,28
2343,1725,330.7215686274503,13,0.6845871915575433,13
2343,1759,212.421875,10,0.4760496214554902,10
2346,864,153.46511627907057,12,0.7926656708244161,12
2348,1062,476.41999999999825,12,0.6549365972579985,12
2354,1385,22624.882352941175,161,0.48213230008316105,161
2349,1475,190.12451361867716,13,0.47180048715297446,13
2355,382,824.953125,35,0.5221536510822425,35
2356,1738,4292.472440944883,60,0.37451541081283624,60
2356,2228,-1757.2261904761835,36,0.8373600509359308,36
2357,472,-3159.0119521912347,10,0.8167192468930904,10
2358,1200,1665.5708661417302,53,0.5383929709799505,53
2359,1222,353.6875,16,0.7150917246099181,16
2361,1992,1138.171875,32,0.40022682978784535,32
2364,436,1956.1875,49,0.5695762900350485,49
2364,865,483.22093023256093,28,0.5895037900226769,28
2366,1802,2652.920634920636,59,0.47682424110415367,59
2365,579,547.3333333333321,29,0.5534017731704157,29
2367,755,2185.217391304337,86,0.6577673881233298,86
2376,1535,14125.918287937762,416,0.8662758402722309,416
2368,1041,1950.7999999999956,46,0.42893643083914773,46
2369,20,963.828125,26,0.7241523760206711,26
2369,788,557.4285714285725,26,0.5283835154845551,26
2369,1463,291.17529880478105,14,0.7053006306475534,14
2371,1491,969.6141732283431,32,0.5374172078432194,32
2383,260,250628.68525896413,514,0.44671496292584695,514
2386,310,48984.75590551179,394,0.7065002224141466,394
2376,2140,272.04761904761835,10,0.2852297603896472,10
2377,841,179.94208494208578,11,0.6594781210486524,11
2379,118,1265.9163346613568,44,0.7210370520510588,44
2379,326,36.73151750972829,16,0.6619808787917645,16
2381,1385,452.10756972111267,20,0.8267863545944927,20
2385,803,1945.376470588235,61,0.3900530825082134,61
2384,640,444.0,20,0.7862453931068965,20
2386,705,2539.0,68,0.3757419346154497,68
2387,2071,1731.830645161288,57,0.619707374915479,57
2385,2165,322.76892430278895,16,0.4703682930142418,16
2386,679,858.1507936507915,32,0.7465129291566611,32
2385,848,173.23828125,11,0.7490558365224652,11
2388,1765,367.0705882352959,17,0.6826018301990937,17
2393,2052,4331.30078125,77,0.8705406556010687,77
2396,1439,739.5625,41,0.5777793937460037,41
2398,2161,3374.0629921259824,75,0.6120232089482253,75
2397,2273,-9785.84375,10,0.9035891233605033,10
2398,1906,698.21875,24,0.8148507007254328,24
2400,357,779.6535433070894,29,0.831287829208114,29
2400,814,1205.3774319066142,40,0.6262457342257213,40
2400,1454,251.90588235294126,15,0.6731281180704116,15
2401,1680,259.4047619047633,10,0.8745544541163482,10
2403,615,537.8604651162786,21,0.6693574461920185,21
2411,873,-72106.59055118111,172,0.8867016800015313,172
2405,1269,707.0869565217363,25,0.718178957750183,25
2406,1723,471.32283464566717,19,0.7550566471354212,19
2411,442,-11286.596774193575,141,0.8627378755018111,141
2407,1046,185.953125,11,0.7174069776343619,11
