Galaxy,NetCounts,Brightness,Area,Coordinates,Eccentricity
2505,1248.3759689922445,17.559136500037816,38.0,"(2426.7105263157896, 1724.2631578947369)",0.6154944240091276
2506,234.13385826771628,19.376339445301653,10.0,"(2426.3, 447.5)",0.5851362742807613
2507,391.9921875,18.816806471220865,10.0,"(2426.6, 1577.8)",0.8107539818572471
2508,2316.055999999997,16.88812735999,69.0,"(2433.9565217391305, 607.304347826087)",0.26356173600890503
2509,-2401.9652509652515,nan,19.0,"(2431.0526315789475, 2292.8947368421054)",0.30991802825725673
2510,2930.2283464566863,16.63274633670691,76.0,"(2435.934210526316, 1171.828947368421)",0.5122732686553343
2511,508.75581395348854,18.53372653678295,21.0,"(2434.0, 2022.904761904762)",0.7161327162186512
2512,7128.724409448827,15.66747043606404,121.0,"(2438.4545454545455, 329.8099173553719)",0.46114529536797205
2513,-6401.614785992217,nan,15.0,"(2434.6666666666665, 969.2)",0.9106867241068509
2514,12301.423999999999,15.075111530436844,249.0,"(2441.5502008032126, 1435.0401606425703)",0.23391436834422863
2515,16537.2890625,14.75383920577551,246.0,"(2442.7276422764226, 1928.6504065040651)",0.6842185915912984
2516,-13420.200000000004,nan,17.0,"(2437.0588235294117, 1422.4117647058824)",0.8919504815719763
2517,1826.6297709923674,17.145873670902443,43.0,"(2436.953488372093, 2224.046511627907)",0.6866607537157541
2518,1532.1705426356566,17.336732229050654,35.0,"(2439.1428571428573, 1613.857142857143)",0.585674048494521
2519,1653.3439999999973,17.254091940846553,71.0,"(2443.2676056338028, 501.9154929577465)",0.6371133900576277
2520,2541.232558139527,16.787388972856974,71.0,"(2440.8732394366198, 1723.056338028169)",0.547197504282264
2521,7566.78039215687,15.602722175540462,81.0,"(2442.185185185185, 2257.740740740741)",0.3814877784577934
2522,2255.0395256916963,16.917114603822746,36.0,"(2442.3333333333335, 1257.5277777777778)",0.6694116211377257
2523,205.75,19.516650390289232,15.0,"(2441.4666666666667, 1861.4)",0.7146982481994576
2524,1987.4703557312314,17.054248350940817,67.0,"(2444.2388059701493, 301.82089552238807)",0.35630892428954264
2525,365.60784313725526,18.89246124053278,20.0,"(2442.45, 802.4)",0.6632220516573943
2526,97931.69841269846,12.822691783834177,642.0,"(2456.495327102804, 980.316199376947)",0.787707630764017
2527,-9826.155642023346,nan,9.0,"(2441.3333333333335, 1001.7777777777778)",0.9600929752049847
2528,5035.28125,16.04494066634507,101.0,"(2446.2475247524753, 1598.5049504950496)",0.3562695436327982
2529,-3147.543307086613,nan,18.0,"(2443.3333333333335, 993.1111111111111)",0.8064104071556343
2530,600.0239043824695,18.35457861848005,31.0,"(2443.064516129032, 2057.5806451612902)",0.6728665881972388
2531,783.0980392156853,18.06545965863221,35.0,"(2445.714285714286, 407.4)",0.754738523535214
2532,2154.777777777781,16.966493779954444,61.0,"(2445.2131147540986, 575.9016393442623)",0.55996242938304
2533,-37.05533596837995,nan,9.0,"(2442.5555555555557, 1884.3333333333333)",0.8454609500477417
2534,14807.913385826803,14.873765336287445,193.0,"(2454.1502590673576, 1904.1658031088082)",0.7416204532356356
2535,622.4863813229567,18.31467536391787,22.0,"(2444.909090909091, 2159.1363636363635)",0.5674435105706161
2536,1471.77689243028,17.380395049945637,28.0,"(2445.214285714286, 475.89285714285717)",0.8001840566746418
2537,1018.186046511626,17.78043214735819,19.0,"(2445.2105263157896, 1385.6842105263158)",0.8572531530493012
2538,259003.8656126482,11.766734385147121,686.0,"(2460.212827988338, 900.9752186588921)",0.6180687681960031
2539,1478.7846153846185,17.37523769070365,60.0,"(2448.483333333333, 1503.45)",0.5225215379748326
2540,-3206.14453125,nan,16.0,"(2447.875, 439.9375)",0.7389385073661091
2541,1553.4103585657358,17.321784507943185,55.0,"(2448.8, 813.1454545454545)",0.42392810095099315
2542,1393.1007751937977,17.44004366527974,16.0,"(2446.4375, 1703.75)",0.7998910330494148
2543,1492.8577075098729,17.364953963253217,91.0,"(2452.1428571428573, 619.3076923076923)",0.2983779344267379
2544,1254.1023622047214,17.554167535305616,49.0,"(2451.5714285714284, 2002.3469387755101)",0.5853515066305434
2545,54835.503999999986,13.452345401301656,261.0,"(2457.0268199233715, 1879.5555555555557)",0.4535614993910792
2546,-6184.984375,nan,13.0,"(2451.230769230769, 1366.5384615384614)",0.6532878565917547
2547,624.2325581395344,18.311633958883586,22.0,"(2453.590909090909, 2081.7727272727275)",0.7499313140220026
2548,-30839.230158730177,nan,132.0,"(2458.068181818182, 2125.590909090909)",0.8810784559671009
2549,846.1792828685284,17.98134402942513,34.0,"(2455.8823529411766, 1616.764705882353)",0.4908033992297917
2550,18836.136,14.612520456351014,236.0,"(2463.2754237288136, 1277.050847457627)",0.8237279585818783
2551,-9702.083333333336,nan,8.0,"(2456.125, 365.75)",0.918444254655195
2552,-6159.729411764703,nan,17.0,"(2456.529411764706, 1492.2941176470588)",0.8553271405924218
2553,1902.1359999999986,17.10189608713743,66.0,"(2459.9545454545455, 1944.3030303030303)",0.5232099909545408
2554,70.76190476190459,20.67550121327341,8.0,"(2456.375, 2112.0)",0.5153882032022076
2555,-3026.5476190476184,nan,15.0,"(2457.5333333333333, 1028.9333333333334)",0.6187163064389781
2556,921.3579766537005,17.888928999753627,35.0,"(2460.285714285714, 2202.6857142857143)",0.5367585616090198
2557,-3145.1042471042456,nan,8.0,"(2461.25, 141.625)",0.8599219148885188
2558,-9643.560000000056,nan,511.0,"(2471.0352250489236, 1590.4422700587083)",0.8250660382274347
2559,213.35384615384646,19.47724880914624,14.0,"(2462.5714285714284, 1815.5)",0.5668282410081202
2560,415.3709677419356,18.753909654132176,14.0,"(2463.714285714286, 743.0)",0.7861580187203344
2561,2707.574803149604,16.718548840314927,74.0,"(2467.4189189189187, 686.6081081081081)",0.5682917178680522
2562,842.4743083003959,17.98610833573651,32.0,"(2466.9375, 833.1875)",0.45206903680984456
2563,-3132.916996047432,nan,11.0,"(2465.6363636363635, 844.0909090909091)",0.6782020831819646
2564,3722.969230769231,16.372776382702984,81.0,"(2470.864197530864, 1494.0123456790122)",0.3910009006939223
2565,-13373.9609375,nan,60.0,"(2471.6833333333334, 365.3333333333333)",0.8870350674141665
2566,-16744.474103585657,nan,17.0,"(2472.0588235294117, 1977.4705882352941)",0.8569880785396927
2567,14482.302788844623,14.897905941864202,210.0,"(2479.2380952380954, 617.0857142857143)",0.6543792124691076
2568,-9259.301960784316,nan,25.0,"(2473.32, 1199.84)",0.7592629415500157
2569,327.3426294820747,19.01249358325255,19.0,"(2473.684210526316, 1851.0526315789473)",0.37455850359678605
2570,-2852.2578125,nan,26.0,"(2476.230769230769, 462.7307692307692)",0.668734560291834
2571,1683.6653543307111,17.23436056179697,54.0,"(2477.8518518518517, 804.6481481481482)",0.5332577889001441
2572,983.0833333333285,17.818524166577177,51.0,"(2477.705882352941, 43.07843137254902)",0.7348767794924931
2573,748.84375,18.11402197641827,25.0,"(2478.12, 1657.84)",0.3276704452529429
2574,46161.37450199203,13.639303170246976,110.0,"(2483.1181818181817, 1289.2272727272727)",0.7090431590627556
2575,-3303.07335907336,nan,8.0,"(2477.625, 1456.75)",0.7614164915114531
2576,2168.8616600790483,16.959420370979217,48.0,"(2481.2708333333335, 953.8541666666666)",0.6549924679968563
2577,-2916.1338582677163,nan,15.0,"(2480.4666666666667, 1205.7333333333333)",0.4918749455522821
2578,12876.615686274512,15.025495665015963,122.0,"(2487.1393442622953, 20.475409836065573)",0.7013013554973461
2579,5915.007874015748,15.870111682264973,98.0,"(2485.204081632653, 478.05102040816325)",0.502339420965292
2580,2132.450592885376,16.97780255571859,40.0,"(2483.45, 1132.125)",0.43217127343709166
2581,-33427.05147058823,nan,16.0,"(2485.3125, 0.6875)",0.9566191059909244
2582,934.0517928286863,17.87407260408198,33.0,"(2485.212121212121, 145.0909090909091)",0.7175781653367959
2583,921.0823529411791,17.88925384571037,17.0,"(2483.5882352941176, 785.4117647058823)",0.7101181633674242
2584,3132.3464566929106,16.560325520822822,41.0,"(2487.1951219512193, 52.048780487804876)",0.6482298121077172
2585,-6476.7027027027,nan,13.0,"(2485.769230769231, 538.3846153846154)",0.8276323786539834
2586,1991.13385826772,17.052248856520006,42.0,"(2489.7619047619046, 1467.1904761904761)",0.6529370776095351
2587,1014.1666666666642,17.7847266695439,44.0,"(2489.2045454545455, 1744.6818181818182)",0.37335430494279104
2588,250.90399999999863,19.301231037386255,17.0,"(2486.9411764705883, 1891.5882352941176)",0.7457707441063041
2589,2388.3647058823553,16.854748388100322,27.0,"(2489.777777777778, 1561.1851851851852)",0.6749587720143243
2590,5083.3333333333285,16.034628527592147,92.0,"(2493.6304347826085, 963.054347826087)",0.5305077545793868
2591,-5877.466926070039,nan,22.0,"(2490.5454545454545, 1137.409090909091)",0.579681447207728
2592,-6575.129032258061,nan,17.0,"(2491.294117647059, 1832.0)",0.8271202954614387
2593,410.9367588932837,18.765562521811965,27.0,"(2491.6296296296296, 1862.851851851852)",0.583106520848201
2594,875.6653696498033,17.944154563002094,40.0,"(2491.775, 1963.6)",0.2625574665176974
2595,-3922.1811023621995,nan,72.0,"(2492.8333333333335, 1041.8194444444443)",0.7651713172793132
2596,-1762.7647058823568,nan,29.0,"(2491.655172413793, 1409.8275862068965)",0.6385465779504629
2597,3972.9849056603707,16.302207712330674,95.0,"(2493.9578947368423, 2085.9894736842107)",0.47104062659322526
2598,1924.627906976748,17.089133053137807,55.0,"(2494.090909090909, 1787.8727272727272)",0.6586212707647251
2599,121.70270270270339,20.08674944276015,11.0,"(2492.5454545454545, 2150.5454545454545)",0.8418723975957206
2600,15528.09375,14.822204638957665,248.0,"(2499.467741935484, 439.78225806451616)",0.6644961555746669
2601,430.1692913385814,18.71590148997496,20.0,"(2493.15, 723.85)",0.7505017001730631
2602,-3210.131474103586,nan,12.0,"(2492.9166666666665, 1934.6666666666667)",0.8577611087183823
2603,-6468.25882352941,nan,14.0,"(2494.214285714286, 942.4285714285714)",0.8799103021530409
2604,-2709.363636363636,nan,12.0,"(2494.5833333333335, 299.9166666666667)",0.7542985553610388
2605,665.7529411764699,18.241717265625148,17.0,"(2494.5882352941176, 771.2941176470588)",0.6884101735260045
2606,3439.515873015873,16.458756704962248,81.0,"(2498.5925925925926, 1350.0740740740741)",0.585969653182528
2607,1536.6771653543328,17.33354340547274,41.0,"(2496.829268292683, 1575.4634146341464)",0.6342499926064158
2608,355.28685258964106,18.923552158263846,21.0,"(2497.0476190476193, 1707.7142857142858)",0.684537962060553
2609,12667.23076923078,15.043295793709273,166.0,"(2503.4337349397592, 1910.4698795180723)",0.6982581194773271
2610,-3123.320158102766,nan,11.0,"(2499.090909090909, 623.8181818181819)",0.35551351848814067
2611,-2935.3803921568615,nan,23.0,"(2501.7391304347825, 243.34782608695653)",0.5533389666979589
2612,-37743.296875,nan,69.0,"(2506.3478260869565, 1730.2898550724638)",0.9115420308190609
2613,54535.28030303039,13.458306125788127,468.0,"(2511.0299145299145, 2152.014957264957)",0.8733131292426702
2614,-56395.25968992247,nan,61.0,"(2506.1311475409834, 484.8688524590164)",0.8296115882485501
2615,-5619.9375,nan,28.0,"(2503.8214285714284, 939.6428571428571)",0.5481721342514154
2616,2129.0705882352922,16.979524848784564,38.0,"(2506.842105263158, 1210.3157894736842)",0.7737796937457354
2617,-9602.517647058834,nan,37.0,"(2507.162162162162, 1890.918918918919)",0.8045220344932212
2618,3210.464000000007,16.53358048902142,55.0,"(2509.0, 2272.4545454545455)",0.6655063818390943
2619,1814.789682539682,17.152934246135757,56.0,"(2510.375, 557.0357142857143)",0.6343571335276716
2620,-28083.015625,nan,20.0,"(2509.1, 1170.85)",0.8131143401571985
2621,265.9130434782601,19.23815089819328,13.0,"(2507.4615384615386, 1783.076923076923)",0.7331200400034196
2622,3963.5511811023607,16.304788823538434,83.0,"(2511.855421686747, 2070.6987951807228)",0.5606943863012135
2623,702.1764705882379,18.183884318780557,24.0,"(2509.375, 586.1666666666666)",0.676979041132181
2624,4459.9302325581375,16.176679837441625,67.0,"(2512.716417910448, 30.70149253731343)",0.6470091636063785
2625,-9292.094488188977,nan,8.0,"(2510.625, 1583.375)",0.9664022173865874
2626,1096.98418972332,17.69949907911564,47.0,"(2513.340425531915, 1743.063829787234)",0.6764901469484522
2627,-2130.5,nan,22.0,"(2513.5, 714.2272727272727)",0.7244301443691163
2628,-23373.635294117645,nan,93.0,"(2516.3763440860216, 1084.3118279569892)",0.8695230163359903
2629,526.2790697674427,18.496959754062143,24.0,"(2515.5, 358.4166666666667)",0.6601366718035033
2630,64221.36434108531,13.280801180919788,519.0,"(2526.722543352601, 389.3102119460501)",0.812334689686984
2631,-33094.89883268485,nan,802.0,"(2536.755610972569, 659.5922693266833)",0.8008431363288262
2632,9743.515625,15.328210785150944,138.0,"(2520.789855072464, 1161.2753623188405)",0.35708047417479716
2633,98686.4375,12.814356321052163,783.0,"(2529.137931034483, 1209.9016602809706)",0.5110177506917128
2634,-5689.684824902724,nan,40.0,"(2518.7, 2102.675)",0.8243236223125162
2635,-3193.5920000000006,nan,8.0,"(2516.0, 452.25)",0.8416254115301731
2636,3623.0551181102346,16.402312647311504,118.0,"(2522.6525423728813, 864.1525423728814)",0.3641201370939955
2637,-9808.745098039217,nan,22.0,"(2520.7727272727275, 2050.4545454545455)",0.76911381725438
2638,-3136.1899224806184,nan,10.0,"(2522.0, 950.1)",0.7457576638847141
2639,-2791.09486166008,nan,20.0,"(2522.45, 1452.1)",0.6596446418959241
2640,91354.22178988322,12.898178444049456,876.0,"(2537.6130136986303, 697.189497716895)",0.738170141548194
2641,70366.3464566929,13.18158749428349,369.0,"(2532.891598915989, 1133.3577235772357)",0.7847922445824633
2642,646.2558139534885,18.273988842021367,21.0,"(2525.8571428571427, 789.1428571428571)",0.7855792733661668
2643,1086.54054054054,17.709885162073363,34.0,"(2527.9411764705883, 1189.1176470588234)",0.4885877033831198
2644,-5998.896414342631,nan,17.0,"(2527.470588235294, 1573.0588235294117)",0.7294427561676637
2645,-2100.166666666668,nan,8.0,"(2526.625, 1073.0)",0.8228507357554791
2646,-3156.405405405407,nan,13.0,"(2528.769230769231, 1732.3846153846155)",0.596393436579692
2647,6116.1428571428405,15.83380594788758,138.0,"(2533.8840579710145, 474.5)",0.5990422271315109
2648,1110.4609375,17.686241784879215,39.0,"(2529.769230769231, 618.4615384615385)",0.6726364469128283
2649,2377.619047619053,16.859644321697022,34.0,"(2530.176470588235, 1349.1764705882354)",0.4997393919810733
2650,-5763.05078125,nan,52.0,"(2530.846153846154, 2144.0576923076924)",0.8235208823177301
2651,-3134.276679841898,nan,8.0,"(2529.125, 1035.625)",0.814408723240853
2652,2040.5538461538454,17.025629851431702,32.0,"(2533.4375, 727.46875)",0.6353378508569223
2653,4143.304347826081,16.256632910703825,61.0,"(2534.3278688524592, 1267.4918032786886)",0.7026557206730906
2654,9847.17898832685,15.316720420018974,125.0,"(2536.824, 1378.624)",0.48517443072030575
2655,1834.1484375,17.14141379955691,75.0,"(2535.32, 1642.8133333333333)",0.6412344012368125
2656,1796.7265625,17.16379502903223,47.0,"(2534.2340425531916, 2125.5106382978724)",0.6409780566684681
2657,1785.2868525896338,17.170729983210173,303.0,"(2544.204620462046, 1809.9174917491748)",0.8421960937635644
2658,494.38888888888687,18.564828245832025,18.0,"(2534.9444444444443, 1494.2777777777778)",0.7403798940885207
2659,-6631.138888888887,nan,8.0,"(2534.75, 504.125)",0.956294331260295
2660,946.7450980392168,17.85941733711813,44.0,"(2538.5227272727275, 2111.8636363636365)",0.3746405100519408
2661,-54231.578313253005,nan,86.0,"(2546.5232558139537, 729.953488372093)",0.8913435955383958
2662,-3089.7154150197675,nan,25.0,"(2539.92, 941.6)",0.7298152252961688
2663,2648.8588235294155,16.74235296929656,37.0,"(2540.837837837838, 1425.2972972972973)",0.7970871856236739
2664,1551.2857142857174,17.323270517216248,43.0,"(2543.6279069767443, 168.0)",0.6735254619990012
2665,-39224.614285714284,nan,40.0,"(2547.875, 1.325)",0.9388019665313557
2666,1125.9838709677351,17.671169576109286,60.0,"(2544.7166666666667, 503.01666666666665)",0.522260542269513
2667,170210.72440944868,12.222532699860164,1203.0,"(2565.8354114713215, 1001.5270157938487)",0.6337447688602629
2668,-692.2471042471007,nan,32.0,"(2545.75, 1449.625)",0.6153530890890474
2669,-4011.9444444444453,nan,39.0,"(2546.102564102564, 1523.4358974358975)",0.44112097614615714
2670,-8445.611764705885,nan,22.0,"(2545.1363636363635, 1399.6818181818182)",0.7939921282550022
2671,5081.364705882355,16.035049083149367,122.0,"(2549.1721311475408, 1938.1639344262296)",0.5185384559632101
2672,-2737.9199999999983,nan,14.0,"(2547.785714285714, 1288.0)",0.816509152648909
2673,318.98443579766536,19.040576267373453,9.0,"(2549.3333333333335, 607.2222222222222)",0.6193146329215059
2674,523.6567164179105,18.502383304589983,8.0,"(2548.5, 791.5)",0.0
2675,-9151.35546875,nan,20.0,"(2549.3, 1613.2)",0.6999286015400837
2676,546.4724409448827,18.456079337475796,26.0,"(2551.1923076923076, 1732.5)",0.7959506503579127
2677,2578.6349206349187,16.771525350720452,35.0,"(2553.114285714286, 1226.7142857142858)",0.352358849042003
2678,3777.5,16.35698881747234,108.0,"(2556.8611111111113, 552.6666666666666)",0.1463145296036012
2679,3151.1181102362316,16.5538382957285,74.0,"(2556.5405405405404, 1782.081081081081)",0.6442840419481821
2680,128894.85658914724,12.52441103088955,416.0,"(2565.8798076923076, 1180.0096153846155)",0.2992978852956269
2681,-6650.755905511811,nan,10.0,"(2556.5, 363.8)",0.8821788200284488
2682,-2780.631372549018,nan,21.0,"(2556.6666666666665, 522.6190476190476)",0.7875869391224757
2683,1280.234375,17.53177628984247,27.0,"(2557.740740740741, 2045.3333333333333)",0.6532055987750857
2684,189.54117647058774,19.605741070158324,10.0,"(2556.6, 2106.9)",0.5990326936801466
2685,4715.988636363632,16.116068125126912,51.0,"(2560.0196078431372, 924.0)",0.5480926832081486
2686,-3049.751968503937,nan,21.0,"(2558.190476190476, 1875.1904761904761)",0.7719039741788611
2687,2935.9055118110264,16.630644814294048,72.0,"(2561.527777777778, 303.75)",0.5870608230791217
2688,2278.2173913043516,16.90601209293896,55.0,"(2560.672727272727, 620.4727272727273)",0.7306307323776352
2689,-2437.418604651164,nan,23.0,"(2558.8695652173915, 892.8695652173913)",0.7443455878303935
2690,-6857.654135338351,nan,52.0,"(2561.0, 1029.9615384615386)",0.8237496948020995
2691,308.3003952569161,19.07756479621335,11.0,"(2558.909090909091, 2025.5454545454545)",0.8037264208492264
2692,2186.4285714285725,16.95066176520226,37.0,"(2562.0810810810813, 1528.8108108108108)",0.6886350895681609
2693,32824.95999999999,14.009489486157127,213.0,"(2567.4882629107983, 1736.0657276995305)",0.4680646514893688
2694,6590.937007874018,15.752632097649473,109.0,"(2566.8440366972477, 1542.7064220183486)",0.39649017355253113
2695,4933.177865612655,16.067183064445434,90.0,"(2565.188888888889, 483.0444444444444)",0.714775006091455
2696,68810.31075697206,13.205866202036635,341.0,"(2577.9560117302053, 56.24340175953079)",0.7539769559625349
2697,-336.9566929133871,nan,27.0,"(2568.814814814815, 1045.148148148148)",0.5174998638180516
2698,225.84980237154377,19.415450712822725,11.0,"(2568.090909090909, 434.6363636363636)",0.7376502707905419
2699,3114.1872509960085,16.566638193911267,63.0,"(2569.7936507936506, 2093.095238095238)",0.22340359786433656
2700,16679.78571428574,14.744523832642141,271.0,"(2576.6236162361624, 572.9446494464945)",0.63743092425506
2701,-3135.6349206349187,nan,8.0,"(2569.125, 664.25)",0.7290984669486094
2702,710.8503937007845,18.170554479282792,36.0,"(2569.527777777778, 1233.75)",0.7021824754430017
2703,1194.5357142857138,17.607002152907192,20.0,"(2571.05, 1511.65)",0.7759945873700478
2704,740.3241106719397,18.126445266010705,28.0,"(2573.714285714286, 1867.892857142857)",0.4718945713936974
2705,-591.6880000000019,nan,22.0,"(2574.0, 715.4545454545455)",0.7977543128982828
2706,17812.181818181823,14.673207201122686,133.0,"(2580.1127819548874, 1410.187969924812)",0.6129069021335621
2707,2475.5936254980043,16.815801610648705,68.0,"(2578.764705882353, 757.0735294117648)",0.5413527106791394
2708,-20924.286274509795,nan,89.0,"(2578.752808988764, 1614.4719101123596)",0.8832176440319928
2709,2875.7479999999996,16.653122933939574,63.0,"(2580.936507936508, 1136.4920634920634)",0.3378658282467276
2710,-2846.6521739130476,nan,28.0,"(2580.3571428571427, 483.4642857142857)",0.4503473491924941
2711,1479.9133858267742,17.374409254009624,34.0,"(2579.235294117647, 1224.235294117647)",0.7942639659000185
2712,-2222.9920634920636,nan,29.0,"(2579.655172413793, 1330.9655172413793)",0.2981435994968126
2713,219.24803149606305,19.447660743071687,12.0,"(2578.1666666666665, 1854.9166666666667)",0.6673823562652268
2714,29754.830708661408,14.116106290821387,245.0,"(2586.8204081632653, 2092.987755102041)",0.693864257019047
2715,982.6023622047287,17.819055490358362,40.0,"(2582.8, 2189.175)",0.5290316296337543
2716,-59129.30434782608,nan,52.0,"(2584.923076923077, 706.6346153846154)",0.833215891996251
2717,218.09411764705874,19.453390119729022,10.0,"(2582.1, 1960.4)",0.8612689656622491
2718,874.1428571428551,17.946043967044023,42.0,"(2585.6190476190477, 224.95238095238096)",0.5291114869889726
2719,1511.8928571428587,17.351197461902444,35.0,"(2587.885714285714, 392.74285714285713)",0.21790368846810704
2720,704.0389105058348,18.18100834450626,27.0,"(2589.222222222222, 195.40740740740742)",0.7459793360053318
2721,-2422.37109375,nan,14.0,"(2587.6428571428573, 716.7142857142857)",0.7861531037746029
2722,9535.894117647083,15.351596449477533,123.0,"(2593.6666666666665, 1593.4552845528456)",0.7035488244384958
2723,-1430.9322709163243,nan,45.0,"(2591.088888888889, 1828.2222222222222)",0.8075513910166622
2724,-2600.407114624504,nan,17.0,"(2591.529411764706, 1107.6470588235295)",0.792079272473856
2725,2162.0952380952367,16.96281294932836,41.0,"(2593.682926829268, 1048.9756097560976)",0.6316381490757784
2726,7508.984790874529,15.611046938290007,83.0,"(2595.9518072289156, 1146.012048192771)",0.400612205004343
2727,3513.165354330704,16.435753521916638,85.0,"(2594.5882352941176, 2033.3882352941177)",0.3572124285501834
2728,-5685.151750972771,nan,47.0,"(2595.7021276595747, 1728.3191489361702)",0.7063967715023645
2729,5070.887159533071,16.03729013382425,56.0,"(2595.25, 2269.3035714285716)",0.6228387481307254
2730,-1750.7322834645747,nan,48.0,"(2596.1458333333335, 1274.6875)",0.8161484539400721
2731,-679.8661417322874,nan,25.0,"(2595.36, 1454.0)",0.8147581948027047
2732,2562.519230769234,16.77833216675694,57.0,"(2597.5789473684213, 1635.4736842105262)",0.60304747453994
2733,10504.591999999997,15.24655202749054,48.0,"(2598.0625, 797.2708333333334)",0.5214840727579868
2734,1472.5217391304395,17.379845712294937,35.0,"(2596.3142857142857, 2074.114285714286)",0.5887953743305426
2735,-2916.996183206109,nan,17.0,"(2597.0588235294117, 1668.0)",0.7346335359476325
2736,3679.751968503937,16.38545363425395,54.0,"(2600.037037037037, 1545.8333333333333)",0.42924130156059287
2737,3721.722891566271,16.373139915697088,39.0,"(2601.7179487179487, 939.0769230769231)",0.7629785483735803
2738,-3929.385826771657,nan,24.0,"(2603.5, 1487.3333333333333)",0.8099635624251726
2739,24765.85714285716,14.315366591375106,156.0,"(2612.2628205128203, 1236.8846153846155)",0.7294221594679042
2740,7581.679999999993,15.60058637447952,121.0,"(2609.7272727272725, 1869.0826446280992)",0.4840983263619444
2741,13839.080000000016,14.947231950313004,157.0,"(2610.4012738853503, 1844.063694267516)",0.46356740532921575
2742,807.728682170542,18.03183623798911,37.0,"(2608.2972972972975, 694.7027027027027)",0.6308568637868017
2743,-36288.8078431373,nan,144.0,"(2612.6180555555557, 2056.4861111111113)",0.8435461555391454
2744,-2691.5490196078463,nan,19.0,"(2608.5263157894738, 98.73684210526316)",0.7173469193999253
2745,2226.28125,16.93104992838682,46.0,"(2609.4347826086955, 1100.2826086956522)",0.4867604528346602
2746,8141.024193548379,15.523302386540564,94.0,"(2614.5, 1583.0425531914893)",0.5511958264059731
2747,-254488.59999999986,nan,1358.0,"(2630.860088365243, 1810.5058910162004)",0.6442037460509469
2748,-4993.086614173233,nan,45.0,"(2611.6222222222223, 1164.3777777777777)",0.6843797032368101
2749,1415.328125,17.422857157669192,33.0,"(2613.3030303030305, 359.1818181818182)",0.24281861719953618
2750,6345.804780876497,15.793783231113832,95.0,"(2616.073684210526, 1602.4842105263158)",0.2273970232034091
2751,2802.2346153846156,16.681238766218257,43.0,"(2616.0, 524.8604651162791)",0.658385893214569
2752,161.28793774319092,19.780995277551394,12.0,"(2614.75, 2013.4166666666667)",0.6461621652955032
2753,-5571.023809523809,nan,9.0,"(2615.222222222222, 1477.2222222222222)",0.8790480635268152
2754,-13083.307086614172,nan,14.0,"(2616.5, 1364.2857142857142)",0.9585392111840161
2755,-6263.0697674418625,nan,10.0,"(2616.3, 1681.3)",0.8442380494107158
2756,415.04878048780665,18.754752144655356,8.0,"(2618.0, 664.5)",0.9325316965091067
2757,19184.342629482097,14.592632694354126,206.0,"(2623.0582524271845, 940.3009708737864)",0.5546621029134954
2758,5983.220472440946,15.857662484454147,48.0,"(2621.1666666666665, 1186.4375)",0.5989339290887307
2759,-32368.74117647059,nan,90.0,"(2622.1555555555556, 1648.6666666666667)",0.8907348650526754
2760,2558.2923076923034,16.780124587519623,59.0,"(2620.898305084746, 549.9322033898305)",0.6520270078622162
2761,129745.85714285728,12.517266251304179,930.0,"(2644.648387096774, 483.01935483870966)",0.7330862080421187
2762,-1843.2598425196848,nan,8.0,"(2619.625, 1253.625)",0.7186481753026731
2763,2200.5019607843133,16.943695600293573,14.0,"(2620.785714285714, 1456.4285714285713)",0.8739652789025016
2764,3996.222222222219,16.295875923736855,94.0,"(2624.372340425532, 597.5106382978723)",0.3156450937486634
2765,1373.952941176467,17.455070354758455,24.0,"(2621.2916666666665, 1016.4583333333334)",0.7910187372474624
2766,-12140.151162790695,nan,10.0,"(2621.9, 2251.1)",0.9039103283286475
2767,45593.82677165355,13.652734887883687,316.0,"(2634.8765822784812, 109.59810126582279)",0.812008460654621
2768,476.99203187250896,18.603722189415983,22.0,"(2623.0454545454545, 2095.2272727272725)",0.6417929522134254
2769,571.9534883720935,18.406598217198603,12.0,"(2624.5, 21.416666666666668)",0.8227884689911095
2770,-3740.5555555555547,nan,29.0,"(2624.310344827586, 531.1034482758621)",0.750636665203667
2771,-17076.058823529413,nan,13.0,"(2623.3846153846152, 1125.6923076923076)",0.8954177968293677
2772,-2656.796875,nan,13.0,"(2624.846153846154, 52.07692307692308)",0.6387697205197213
2773,13492.98449612403,14.974729946642988,116.0,"(2630.387931034483, 1007.7327586206897)",0.6516132800576402
2774,-1014.38671875,nan,15.0,"(2627.5333333333333, 1160.4)",0.6829017935100183
2775,2122.311284046693,16.98297729209863,42.0,"(2629.2619047619046, 1706.2380952380952)",0.40930501843221884
2776,2185.5873015873003,16.951079603180183,49.0,"(2629.3469387755104, 1844.9591836734694)",0.5119746441227815
2777,-26353.874015748035,nan,37.0,"(2630.108108108108, 419.4054054054054)",0.8756682693555604
2778,-10400.350194552528,nan,9.0,"(2627.777777777778, 1232.3333333333333)",0.9199014423280613
2779,8553.566929133856,15.469631855109363,52.0,"(2630.3846153846152, 1442.5)",0.7982867738579634
2780,-3247.583333333332,nan,10.0,"(2630.0, 1353.2)",0.6516723643044574
2781,-5330.134615384617,nan,11.0,"(2630.909090909091, 1240.090909090909)",0.9001345139891427
2782,1168.0,17.63139289305905,45.0,"(2632.9777777777776, 1331.5333333333333)",0.8433422455855545
2783,-6250.736434108527,nan,9.0,"(2632.1111111111113, 643.0)",0.9131021361298827
