Galaxy,NetCounts,Brightness,Area,Coordinates,Eccentricity
2475,-116.61417322834313,nan,49.0,"(2341.469387755102, 1392.3469387755101)",0.46931870856907043
2476,1005.3809523809541,17.79417336757841,27.0,"(2341.296296296296, 161.92592592592592)",0.780440187151951
2477,419.80555555555475,18.742379546047,23.0,"(2342.913043478261, 1724.695652173913)",0.3985281448202647
2478,191.4785992217894,19.59469939574304,11.0,"(2342.5454545454545, 628.2727272727273)",0.8011252047519384
2479,649.6015625,18.268382347870435,22.0,"(2343.3636363636365, 1758.7272727272727)",0.7597722512341528
2480,466.07142857142753,18.6288687991698,25.0,"(2346.24, 864.16)",0.6320672573883256
2481,348.3227091633453,18.945045526151084,29.0,"(2348.310344827586, 309.0344827586207)",0.7060451748254618
2482,-2898.183266932272,nan,27.0,"(2348.1481481481483, 1061.7407407407406)",0.38137759823595296
2483,460.13725490195793,18.642781506908985,30.0,"(2349.4333333333334, 1474.8)",0.6633955924089465
2484,881.2430278884458,17.937260764963217,19.0,"(2351.2105263157896, 1017.8947368421053)",0.5140247524562251
2485,430.69291338582843,18.714580685132333,23.0,"(2353.6521739130435, 322.1304347826087)",0.5642216401787049
2486,-6599.5,nan,18.0,"(2352.6666666666665, 1694.888888888889)",0.8639401318233431
2487,-8176.890196078428,nan,57.0,"(2356.2105263157896, 2228.5087719298244)",0.7599440978689623
2488,2133.442307692312,16.97729774197142,55.0,"(2356.0545454545454, 382.07272727272726)",0.4224376565597266
2489,2801.2598425196775,16.6816165112877,84.0,"(2358.6309523809523, 1200.4761904761904)",0.5394131827869376
2490,3791.677042801559,16.352921652294768,83.0,"(2356.602409638554, 1738.2771084337348)",0.36082925855431036
2491,-3010.324110671936,nan,22.0,"(2357.181818181818, 472.95454545454544)",0.47130572659529857
2492,165.75590551181085,19.7513274742687,12.0,"(2356.3333333333335, 2038.5)",0.645460725553083
2493,208.27237354085628,19.503420833945675,12.0,"(2357.25, 1050.3333333333333)",0.4907192147942729
2494,311.8616600790483,19.065095034088067,18.0,"(2357.9444444444443, 1782.7777777777778)",0.48869530612143974
2495,833.5348837209312,17.997690550206343,30.0,"(2359.233333333333, 1222.4)",0.6202744045472816
2496,1464.5714285714275,17.385723606255127,40.0,"(2361.625, 1992.775)",0.3572843051504538
2497,2701.067193675888,16.721161529646444,66.0,"(2363.787878787879, 436.93939393939394)",0.5043589991747963
2498,1645.767441860473,17.25907883388514,63.0,"(2364.714285714286, 865.2698412698413)",0.6012551735743821
2499,-3274.1384615384613,nan,14.0,"(2361.5714285714284, 967.5)",0.7179870387622211
2500,278.3346303501967,19.188581888635472,13.0,"(2361.769230769231, 1960.3076923076924)",0.8646189876302468
2501,3343.145098039211,16.48961193474483,77.0,"(2366.5454545454545, 1802.6103896103896)",0.4450527521646191
2502,-6193.544000000002,nan,12.0,"(2362.9166666666665, 2290.25)",0.7993548197565918
2503,1822.8372093023281,17.1481302870276,46.0,"(2365.586956521739, 579.5217391304348)",0.4398191952022769
2504,2575.9561752988084,16.772653824736118,134.0,"(2368.3358208955224, 756.044776119403)",0.5154789523959346
2505,5673.56972111552,15.915359009573443,511.0,"(2376.0978473581213, 1535.7358121330724)",0.8513210119133084
2506,179.453125,19.66512243613211,16.0,"(2364.75, 1749.75)",0.736016084106002
2507,2576.972762645906,16.772225429267962,71.0,"(2368.5774647887324, 1041.2676056338028)",0.5869619142635321
2508,2438.2598425196848,16.83230003498195,36.0,"(2369.1388888888887, 20.416666666666668)",0.7130679967548402
2509,1663.125,17.24768777026134,48.0,"(2369.8958333333335, 788.1458333333334)",0.4827032288172295
2510,3617.1796875,16.404074791579923,15.0,"(2368.4, 1290.5333333333333)",0.8091693387749781
2511,616.66932270916,18.324869139431698,27.0,"(2370.222222222222, 1463.148148148148)",0.6559413024336352
2512,1198.6482213438721,17.603270636800953,50.0,"(2371.92, 1491.42)",0.49603374477140544
2513,273120.7058823529,11.709113434476999,629.0,"(2383.8060413354533, 261.1907790143084)",0.44896347955319166
2514,-6206.270588235297,nan,25.0,"(2372.68, 2087.64)",0.6362788384746921
2515,-13133.521235521235,nan,13.0,"(2371.4615384615386, 362.53846153846155)",0.938252118727448
2516,355.03212851405624,18.92433085958057,21.0,"(2372.4761904761904, 606.047619047619)",0.5923212364813782
2517,95196.83003952575,12.853443782380802,478.0,"(2386.663179916318, 311.10878661087867)",0.677009509375438
2518,-50811.46692607005,nan,63.0,"(2379.3650793650795, 1386.7142857142858)",0.8427049608674784
2519,470.72440944881964,18.618083201843078,17.0,"(2376.1176470588234, 2140.470588235294)",0.49519005058846133
2520,-562.8352941176418,nan,73.0,"(2379.4931506849316, 118.1917808219178)",0.8184654415862176
2521,452.42857142857065,18.661124941605863,16.0,"(2377.5, 841.3125)",0.6890324313619344
2522,-6565.634241245134,nan,47.0,"(2380.0425531914893, 326.1489361702128)",0.6518261939329928
2523,254.40711462450417,19.28617686896867,11.0,"(2377.909090909091, 1905.3636363636363)",0.7410997881529605
2524,-6566.125,nan,16.0,"(2378.75, 739.5)",0.7715167498104596
2525,211.04651162790833,19.489054554678585,10.0,"(2381.9, 372.9)",0.7974069660082093
2526,-2500.274509803916,nan,18.0,"(2382.6666666666665, 776.8333333333334)",0.8554257745483909
2527,4425.0,16.18521681241539,84.0,"(2385.2380952380954, 803.8214285714286)",0.45162255884971675
2528,696.2957198443546,18.193015686101305,33.0,"(2384.939393939394, 640.1212121212121)",0.6239760788312819
2529,3463.0859375,16.451341827927564,89.0,"(2386.5955056179773, 705.4831460674158)",0.423877391890775
2530,788.7751004016063,18.057617018521775,23.0,"(2384.0434782608695, 1023.4782608695652)",0.503578485276415
2531,2454.737051792821,16.824987555259355,78.0,"(2386.974358974359, 2071.423076923077)",0.5650345783682837
2532,613.4883720930229,18.3304841609231,27.0,"(2384.962962962963, 2165.1111111111113)",0.7096588411442826
2533,1062.122047244091,17.734563940247526,47.0,"(2386.2340425531916, 679.8085106382979)",0.6203493108246203
2534,-2550.3921568627484,nan,28.0,"(2386.214285714286, 847.5714285714286)",0.6353685703386253
2535,-5192.692015209126,nan,17.0,"(2384.529411764706, 1426.5294117647059)",0.8642287295944945
2536,804.1384615384613,18.03667291325086,16.0,"(2387.5625, 16.5)",0.7239101988045654
2537,-2833.6941176470573,nan,10.0,"(2387.9, 1503.4)",0.8338893704821946
2538,511.5866141732258,18.52770206874557,26.0,"(2388.346153846154, 1765.576923076923)",0.5197777140567383
2539,-21485.248995983944,nan,75.0,"(2394.9466666666667, 1438.2666666666667)",0.7808234264001843
2540,-2489.755905511789,nan,105.0,"(2393.5333333333333, 2052.2571428571428)",0.8821226961067592
2541,-6428.312741312737,nan,19.0,"(2393.7368421052633, 1937.3684210526317)",0.8841908769825111
2542,878.3294117647056,17.940856435516217,17.0,"(2394.1176470588234, 1411.8235294117646)",0.7577870159752116
2543,5281.396078431368,15.993128153411474,94.0,"(2398.6063829787236, 2161.595744680851)",0.6111740567522765
2544,169.61752988047738,19.726323164146677,9.0,"(2395.1111111111113, 1176.7777777777778)",0.7869526281849774
2545,-1963.0232558139542,nan,46.0,"(2398.108695652174, 1907.0)",0.8548096672616446
2546,-9052.346456692914,nan,8.0,"(2397.375, 2274.625)",0.9536788313141225
2547,1196.0501930501923,17.605626486263404,49.0,"(2400.061224489796, 356.9183673469388)",0.8488838668347776
2548,261.3505976095621,19.256941256246375,17.0,"(2398.235294117647, 1137.1176470588234)",0.3570467696154608
2549,1756.3467741935456,17.1884743314816,37.0,"(2400.2702702702704, 1455.0)",0.784330534366224
2550,3344.448000000004,16.48918888034327,59.0,"(2400.9322033898306, 815.5084745762712)",0.6801303614676919
2551,-3246.7204724409457,nan,18.0,"(2399.6111111111113, 1720.1666666666667)",0.5639756296398633
2552,-2007.5294117647045,nan,8.0,"(2400.0, 1627.0)",0.7211200002014748
2553,1279.1213235294126,17.53272065279777,8.0,"(2400.0, 1611.0)",0.7071067811865476
2554,-9013.223529411764,nan,27.0,"(2401.222222222222, 1679.2592592592594)",0.8839089233840115
2555,963.5714285714275,17.840290215015838,35.0,"(2403.4857142857145, 614.6285714285714)",0.6445207988804176
2556,-67027.53333333333,nan,232.0,"(2411.6077586206898, 873.3189655172414)",0.8750198238316577
2557,-3276.063492063493,nan,9.0,"(2401.8888888888887, 804.4444444444445)",0.7259747853806563
2558,373.2784313725424,18.869917758954035,47.0,"(2405.404255319149, 1269.8936170212767)",0.774054773982712
2559,-10024.440154440155,nan,9.0,"(2405.4444444444443, 1335.4444444444443)",0.9487476975262691
2560,177.6821705426355,19.675890372853544,10.0,"(2404.7, 2102.7)",0.6164414002968978
2561,-37409.72332015814,nan,203.0,"(2412.1822660098524, 441.8423645320197)",0.8442291120075363
2562,925.0,17.88464566815242,37.0,"(2407.5945945945946, 1221.972972972973)",0.4631180613353007
2563,908.9098039215678,17.903698030126314,31.0,"(2406.7419354838707, 1723.225806451613)",0.5989672902187633
2564,900.22265625,17.91412515300913,50.0,"(2408.72, 1733.68)",0.6074378754367944
2565,-9960.0,nan,10.0,"(2406.2, 801.8)",0.8775341805279661
2566,451.0199203187258,18.664510690241652,25.0,"(2408.08, 1046.76)",0.36407448987169455
2567,3239.2509803921566,16.523888502792882,108.0,"(2411.685185185185, 404.5833333333333)",0.3824222500937784
2568,1417.3538461538483,17.42130428361217,47.0,"(2412.4893617021276, 1166.5531914893618)",0.6422669824115164
2569,-24728.858267716598,nan,501.0,"(2420.435129740519, 1647.6846307385229)",0.8353355348356852
2570,2782.6046511627937,16.68887123319036,68.0,"(2412.1323529411766, 1806.0441176470588)",0.5869331428139265
2571,892.8287937743153,17.923079530403413,29.0,"(2413.310344827586, 1204.2413793103449)",0.6419570955168753
2572,2911.0311284046766,16.63988287628437,73.0,"(2415.2328767123286, 1373.2739726027398)",0.713985930374813
2573,28771.98443579767,14.152575458256871,236.0,"(2420.5550847457625, 1246.2415254237287)",0.6493361426823834
2574,817.3281853281806,18.01900881075562,45.0,"(2415.9333333333334, 2199.088888888889)",0.5364031896919683
2575,-9365.734939759037,nan,29.0,"(2416.0689655172414, 460.7241379310345)",0.7612231277822987
2576,658.375,18.253816671586158,17.0,"(2414.3529411764707, 888.7647058823529)",0.7745898262712312
2577,-3101.8976377952786,nan,11.0,"(2415.3636363636365, 751.0)",0.749001844419474
2578,409.1395348837177,18.770321382210664,20.0,"(2415.9, 945.9)",0.7468983823784682
2579,-12206.214007782095,nan,39.0,"(2418.769230769231, 1581.3076923076924)",0.8322946723258036
2580,62265.39215686277,13.314383180762038,328.0,"(2425.451219512195, 1985.216463414634)",0.4889654242029967
2581,-811.5450980392197,nan,75.0,"(2419.6266666666666, 650.6133333333333)",0.7360187694123592
2582,503.4730769230773,18.5450593706526,27.0,"(2417.925925925926, 727.1111111111111)",0.5150098139132272
2583,2197.5,16.945177790635476,56.0,"(2419.625, 1401.9464285714287)",0.5402508787436678
2584,3602.392156862741,16.40852252897783,67.0,"(2419.208955223881, 2249.4776119402986)",0.6828898505857939
2585,-16683.88888888889,nan,17.0,"(2417.8823529411766, 1029.2941176470588)",0.895460704150024
2586,-6345.84462151397,nan,325.0,"(2428.7446153846154, 503.84615384615387)",0.8005357922047426
2587,-3247.0625,nan,14.0,"(2420.714285714286, 1850.642857142857)",0.7053006306475536
2588,601.1377952755938,18.3525649145502,29.0,"(2422.8275862068967, 1022.8275862068965)",0.4142952546843422
2589,333.28346456692816,18.992965581926384,21.0,"(2422.7619047619046, 2089.190476190476)",0.40753617234048795
2590,332.5058365758741,18.99550181747777,18.0,"(2423.222222222222, 1500.6666666666667)",0.754651353234497
2591,997.1111111111168,17.80314111060567,60.0,"(2428.45, 658.8833333333333)",0.5158895675396121
2592,1248.3759689922445,17.559136500037816,38.0,"(2426.7105263157896, 1724.2631578947369)",0.6154944240091276
2593,234.13385826771628,19.376339445301653,10.0,"(2426.3, 447.5)",0.5851362742807613
2594,391.9921875,18.816806471220865,10.0,"(2426.6, 1577.8)",0.8107539818572471
2595,2316.055999999997,16.88812735999,69.0,"(2433.9565217391305, 607.304347826087)",0.26356173600890503
2596,-2401.9652509652515,nan,19.0,"(2431.0526315789475, 2292.8947368421054)",0.30991802825725673
2597,2930.2283464566863,16.63274633670691,76.0,"(2435.934210526316, 1171.828947368421)",0.5122732686553343
2598,508.75581395348854,18.53372653678295,21.0,"(2434.0, 2022.904761904762)",0.7161327162186512
2599,7128.724409448827,15.66747043606404,121.0,"(2438.4545454545455, 329.8099173553719)",0.46114529536797205
2600,-6401.614785992217,nan,15.0,"(2434.6666666666665, 969.2)",0.9106867241068509
2601,12301.423999999999,15.075111530436844,249.0,"(2441.5502008032126, 1435.0401606425703)",0.23391436834422863
2602,16537.2890625,14.75383920577551,246.0,"(2442.7276422764226, 1928.6504065040651)",0.6842185915912984
2603,-13420.200000000004,nan,17.0,"(2437.0588235294117, 1422.4117647058824)",0.8919504815719763
2604,1826.6297709923674,17.145873670902443,43.0,"(2436.953488372093, 2224.046511627907)",0.6866607537157541
2605,1532.1705426356566,17.336732229050654,35.0,"(2439.1428571428573, 1613.857142857143)",0.585674048494521
2606,1653.3439999999973,17.254091940846553,71.0,"(2443.2676056338028, 501.9154929577465)",0.6371133900576277
2607,2541.232558139527,16.787388972856974,71.0,"(2440.8732394366198, 1723.056338028169)",0.547197504282264
2608,7566.78039215687,15.602722175540462,81.0,"(2442.185185185185, 2257.740740740741)",0.3814877784577934
2609,2255.0395256916963,16.917114603822746,36.0,"(2442.3333333333335, 1257.5277777777778)",0.6694116211377257
2610,205.75,19.516650390289232,15.0,"(2441.4666666666667, 1861.4)",0.7146982481994576
2611,1987.4703557312314,17.054248350940817,67.0,"(2444.2388059701493, 301.82089552238807)",0.35630892428954264
2612,365.60784313725526,18.89246124053278,20.0,"(2442.45, 802.4)",0.6632220516573943
2613,97931.69841269846,12.822691783834177,642.0,"(2456.495327102804, 980.316199376947)",0.787707630764017
2614,-9826.155642023346,nan,9.0,"(2441.3333333333335, 1001.7777777777778)",0.9600929752049847
2615,5035.28125,16.04494066634507,101.0,"(2446.2475247524753, 1598.5049504950496)",0.3562695436327982
2616,-3147.543307086613,nan,18.0,"(2443.3333333333335, 993.1111111111111)",0.8064104071556343
